Conversion ID,Advertiser,Status,Conversion Time,Estimate M1 Cashback Value
786fc022817c48ddaa2b318365388a4e-1,Lazada SG,Approved,4/10/2022 7:22,0.08
c313fd05c19546e296675f4c9692c6a7-1,Lazada SG,Approved,4/10/2022 7:22,0.08
b19957c9ba8f48deae24166f9ff76507-1,Lazada SG,Approved,4/10/2022 7:22,0.08
19a0cf40261c4416bc31c35f79cdfd71-1,Lazada SG,Approved,4/10/2022 7:22,0.08
ac86bed5cfa64db7bd9e83b78d337666-1,Lazada SG,Approved,4/10/2022 7:22,0.08
c036c10dccc4490f90bf4660af6c7d3c-1,Lazada SG,Approved,4/10/2022 7:22,0.08
e44921f4c7fc49f68d3eabbf705046ba-1,Lazada SG,Approved,3/10/2022 9:29,0.08
eb4f6b81533a49a29e9789067cda7e3b-1,Lazada SG,Approved,3/10/2022 9:29,0.08
c1f54a0cdd4e4021b14a75ca690ddfad-1,Lazada SG,Approved,3/10/2022 9:29,0.08
ff31efeef5b442748d24635a8fd966b0-1,Lazada SG,Approved,3/10/2022 9:29,0.08
46844e8cbe3840769bcb32bb476414bf-1,Lazada SG,Approved,3/10/2022 9:29,0.08
14b7257827c545f78bb4ef9ccb1cad9b-1,Lazada SG,Approved,3/10/2022 9:29,0.08
1eadd8a692634b369a72968ecfb0f800-1,Lazada SG,Approved,3/10/2022 9:29,0.08
6a6e84785d9e41e1aaa3bbe9b31a9f90-1,Lazada SG,Approved,3/10/2022 9:29,0.08
8ab9c6d04c6f4e2594a4e9a82aea419a-1,Lazada SG,Approved,3/10/2022 9:29,0.08
f528a0fd5d8d4740b4201c43f9e470cc-1,Lazada SG,Approved,3/10/2022 9:29,0.08
884aa950718741988a29ee2915226d23-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
91c8047fba434a648b86433641457bd0-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
6622f5d13fe0435ebf02312d8a9f61a6-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
bcd1d79adf644cd68b71e081a4c3e1bd-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
e8cf9842e9074dc88e3e171f2f022208-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
b6e67bd2b3274cd0b71a86a705c9ffcf-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
e32c2a99ca854d57bed1f292a85bf92e-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
486a5ea6542e4b6ba761cefcaf6e4150-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
282987eeed49437c9334d22ece554b69-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
99c6519b60fb48868a3aa36fcaa5c3dc-1,Lazada SG,Rejected,3/10/2022 9:28,0.08
8550860e936643e597e518e005a46e2f-1,Lazada SG,Approved,2/10/2022 14:02,0.56
e436fd2ed13d4e0c8b95ed040fe18d67-1,Lazada SG,Approved,2/10/2022 11:27,0.151
c73c1edcd7884a348b3ef736507528aa-1,Lazada SG,Approved,2/10/2022 11:27,0.151
38611dd18d344ea6a37e5dc43d8057f0-1,Lazada SG,Approved,2/10/2022 11:27,0.587
40337c976df64cd88034c207cd076cb7-1,Lazada SG,Approved,2/10/2022 11:27,0.121
8faf35908e484f93ae299f532e9fa3ba-1,Lazada SG,Approved,2/10/2022 10:04,0.085
a0093f890f764da894f4dd22193655a8-1,Watsons Singapore,Approved,2/10/2022 7:55,0.762
a3fc813d509449c49942dbfeaf74397b-1,Lazada SG,Approved,2/10/2022 1:00,0.027
a19cb8b9f5e246aa958cbdb2933b9724-1,Lazada SG,Approved,2/10/2022 1:00,0.459
c09371c0d425425da9d955b33592e7a1-1,Lazada SG,Approved,1/10/2022 21:14,0.097
ae4d3dbcef1a43afb9c77b5f3f43ec55-1,Lazada SG,Approved,1/10/2022 21:10,0.044
cac47fc3270f4be2b82af9a004d56fe5-1,Lazada SG,Approved,1/10/2022 21:10,0.044
55b0997423644e988dac4da895e1fcb5-1,Lazada SG,Approved,1/10/2022 21:10,0.044
ee83377d30e14a18818c4d76ad3cab57-1,Lazada SG,Approved,1/10/2022 21:10,0.044
3b845481ea5d46ea82ac0f55c0f9fa4b-1,Shopee SG,Approved,1/10/2022 21:02,0.05
8ac083ed4b344b49b5a50d859fb83e9b-1,Shopee SG,Approved,1/10/2022 21:02,0.077
1fe0d103bd29432e9e76724c206dd7b0-1,Shopee SG,Approved,1/10/2022 21:02,0.07
92116798e17a4f3496c6c04831652310-1,Shopee SG,Rejected,1/10/2022 21:02,0.392
ea02b02200ad4866b471dc7665816497-1,Lazada SG,Approved,1/10/2022 14:52,0.089
d279935f780f474987a8903846b2d358-1,Lazada SG,Approved,1/10/2022 14:52,0.083
5f59d3ffd45c42328fa76a2ddbe62538-1,Lazada SG,Approved,1/10/2022 14:52,0.083
86b4152f11f74891b945e2049b37ddc9-1,Lazada SG,Approved,1/10/2022 14:52,0.074
e9ee3be44643415da4f3d6928cdd0a35-1,Samsung SG,Approved,1/10/2022 0:00,85.852
0806bf5d05da44f8b9681a00cbd5e8d6-1,Zalora SG,Approved,30/09/2022 14:27,2.051
6617bcd7a49048f4994de95cd08e4c37-1,Lazada SG,Approved,30/09/2022 09:59,0.845
c5da9a6f0cc14fc3af4d3c12e5d49cba-1,Shopee SG,Approved,29/09/2022 20:58,0.216
55d8ee8d38af45c7b967fe1a8b9cea1a-1,Shopee SG,Approved,29/09/2022 20:58,0.184
a3a0b45d1c7148d4a8727d38c0c2e654-1,Shopee SG,Rejected,29/09/2022 20:58,0.302
734c3560ad5f4120a479ecbd0157baf4-1,Lazada SG,Approved,29/09/2022 20:12,0.23
2976a6aaf0e2467bbc9a6f0666c8d4fc-1,Lazada SG,Approved,29/09/2022 04:57,0.185
e0f3f1ff4ee34b6398ac3315188c9e55-1,Lazada SG,Approved,29/09/2022 04:57,0.092
33a940a74ce64db297b074fae9d65994-1,Lazada SG,Approved,29/09/2022 04:57,0.092
93a090e0bf744567a62e99eb80d7fede-1,Shopee SG,Approved,27/09/2022 19:28,0.115
4d8026df642442b395d5f74e84149a38-1,Shopee SG,Approved,27/09/2022 19:28,0.115
0d8e71920e2645efa0a6b2feb8b8d98a-1,Shopee SG,Approved,27/09/2022 19:28,0.115
ce64746b93e34b39a6efeb57afd625cb-1,Shopee SG,Approved,27/09/2022 19:28,0.344
ab5b45d111af4a259a31d4ab743213b4-1,Shopee SG,Approved,27/09/2022 19:28,0.115
f7a2e2f2954e42408c36d780861bd201-1,Shopee SG,Approved,27/09/2022 15:31,0.001
3533e808faca43d1bcdc745e999a3788-1,Watsons Singapore,Approved,27/09/2022 11:45,1.184
a9b366e63f3542e4a218e24e1219cdca-1,Samsung SG,Approved,26/09/2022 11:07,81.562
2b64ab009fcd47929b724622f73e12d4-1,Shopee SG,Rejected,26/09/2022 06:20,0.052
57e18b36d9ab42ad83006b9e2790a330-1,Shopee SG,Rejected,26/09/2022 06:20,0.105
4fe2093c49b34f5bb9882d4d75896398-1,Shopee SG,Approved,25/09/2022 23:28,0.448
6b0f65d3d6f94f38b577568f25d202c6-1,Fairprice ON,Approved,25/09/2022 12:28,0.8
3b4064dd0c74487db22f0d7e9eebb0dd-1,Shopee SG,Approved,24/09/2022 21:24,0.036
01ef4ea74add4fcea85cf58bd1554965-1,Shopee SG,Approved,24/09/2022 21:24,0.036
c68051dedf5a4c8e88b423f734b8385c-1,Shopee SG,Approved,24/09/2022 21:24,0.036
41ad1f417e1a446aaa36274f5f26b2eb-1,Shopee SG,Approved,24/09/2022 21:24,0.036
73f7663c38cb4803a905e4a2ea746adc-1,Lazada SG,Approved,23/09/2022 17:03,0.287
c5955a0587d948ef8f95022d813bc2c7-1,Shopee SG,Approved,23/09/2022 01:33,0.029
65a5d296bece4476ae68d45c0ea4e08e-1,Shopee SG,Rejected,23/09/2022 01:33,0.029
b367fd836fa34d72b592a445f5dc7d3e-1,Shopee SG,Rejected,23/09/2022 01:33,0.032
2af7a531c990447c90d640cde110664c-1,Shopee SG,Approved,22/09/2022 16:03,0.064
89a8578a0af943af91956af40292cd75-1,Shopee SG,Approved,22/09/2022 07:56,0.016
74d141efbd7b48748cd645021d1aa6e8-1,Lazada SG,Approved,21/09/2022 19:44,0.1
07a470b60b12443399245e4b24e2da9d-1,Lazada SG,Approved,21/09/2022 19:44,0.019
17c5936208724e70be1c5a1a990af4cc-1,Lazada SG,Approved,21/09/2022 19:44,0.004
3684408c992c48c5b50338c8a6fb035d-1,Lazada SG,Approved,21/09/2022 19:44,0.048
83dc4daa9c76413faa8be963e3d096d6-1,Lazada SG,Approved,21/09/2022 19:44,0.066
8a37d4cd13d148d8b8ec353a1b56abae-1,Lazada SG,Approved,21/09/2022 19:44,0.298
b09781351f5147e3848023454be1f29f-1,Lazada SG,Approved,21/09/2022 19:44,0.004
05c81a27a37b4244b1334dd322e903f3-1,Lazada SG,Approved,21/09/2022 19:44,0.004
98efc5b0063746d6a608cee7733a7aa2-1,Lazada SG,Approved,21/09/2022 19:44,0.004
7e06a0d556b8485ea9e65604cb39acd9-1,Lazada SG,Approved,21/09/2022 17:32,0.069
90f779e2a837453bb49b688846e4ef6d-1,Fairprice ON,Approved,21/09/2022 16:09,0.8
bb1a8d47a37d4326b0892b91a93d7b7c-1,Lazada SG,Approved,20/09/2022 22:31,1.35
cac177f865eb4bfe90f7244c4512cf94-1,Shopee SG,Approved,20/09/2022 19:32,0.313
311eaf7dd61b4a7a9446b9d66583a7c5-1,Fairprice ON,Approved,20/09/2022 17:18,0.8
ba8c39fcfc8c4e6d98454bab05ce3e64-1,Fairprice ON,Approved,19/09/2022 11:34,0.8
0c4fca6f00f94923a5a476336ece03a7-1,Lazada SG,Approved,18/09/2022 23:47,0.033
29fe1315388945d8add881b393ffa215-1,Lazada SG,Rejected,18/09/2022 18:06,0.01
77a71e34d79f43b480fcfe50cc88c863-1,Lazada SG,Rejected,18/09/2022 18:06,0.01
82b5622f50654fa28a053728779d1ab1-1,Lazada SG,Rejected,18/09/2022 18:06,0.011
f7b7a76d3f534aa9b9a0bb21156c6f77-1,Lazada SG,Rejected,18/09/2022 18:06,0.011
72d2278198954fb08dea4dfcd1c66e57-1,Lazada SG,Rejected,18/09/2022 18:06,0.011
719b9127fc2746cc887b63c82cb533fb-1,Lazada SG,Rejected,18/09/2022 18:06,0.011
205915374619411e988943a8794036de-1,Lazada SG,Rejected,18/09/2022 18:06,0.011
6fec35e72ba24f24aa8d9c5e8002ade0-1,Lazada SG,Rejected,18/09/2022 18:06,0.01
5b444930aa9a4f54941018b0bc5a7d56-1,Lazada SG,Rejected,18/09/2022 18:06,0.011
fbec44f92a6a4e47bfbe88279d38004a-1,Lazada SG,Rejected,18/09/2022 18:06,0.011
3543595913474a908024c8ff90f3d455-1,Lazada SG,Rejected,18/09/2022 18:06,0.01
c3781a55f1e6419d8bbde408d0adf47e-1,Lazada SG,Rejected,18/09/2022 18:06,0.01
1c5505c8fc794a07ad0b671e740e4318-1,Lazada SG,Approved,18/09/2022 12:47,0.44
85d25da49a054e56a02da53c56cceec9-1,Lazada SG,Approved,18/09/2022 12:41,2.793
f621e75c16694fb3abf159919e8f162a-1,Lazada SG,Approved,18/09/2022 12:41,0.623
115570ef1a154663982a7536c39a8865-1,Lazada SG,Approved,18/09/2022 12:41,0.699
50a6231d88f740d9b9107d672bba9bd5-1,Shopee SG,Approved,17/09/2022 09:14,0.007
2793c10e00a14ea6b40ffc2c0fc1b0f3-1,Shopee SG,Approved,17/09/2022 09:14,0.007
4f58bec0ccde4c53a676e558dda33446-1,Shopee SG,Approved,17/09/2022 09:14,0.007
efd9fe51e27847cfb7ed0dcc2828bd57-1,Lazada SG,Approved,15/09/2022 22:40,2.597
750a4b85dd914a9aa1a828d382325dfa-1,Lazada SG,Approved,15/09/2022 22:29,1.385
4ebed1833cab4ea49814aaab042d5743-1,Lazada SG,Approved,15/09/2022 20:12,0.239
f5cde61b53d549e59563e96c65dbb18e-1,Fairprice ON,Approved,15/09/2022 11:44,0.8
2346aeecc9ab4eaaa9e729caaf1aae5b-1,Lazada SG,Approved,15/09/2022 10:13,0.79
111e2a23d1e24c46bf3b27855ff97fe8-1,Lazada SG,Approved,15/09/2022 10:11,0.067
003d71865b7647cbaf1ec2fced9d5d10-1,Lazada SG,Approved,14/09/2022 20:41,0.044
eb8736b750b545fdbbfd1f64e3f123a8-1,Lazada SG,Approved,14/09/2022 20:41,0.049
69ce4096d4974a939796ee2403386977-1,Lazada SG,Approved,14/09/2022 13:06,0.31
ed8ac1e6454d4ed4a16cf50ed2d917c2-1,Lazada SG,Approved,13/09/2022 10:29,0.7
f33f8e4086fd42cf8e136cd682c0d471-1,Zalora SG,Approved,13/09/2022 03:37,2.826
83ee756ad9d04d0e9ea21c8b02eb552b-1,Fairprice ON,Approved,10/9/2022 9:31,0.8
34cbc9a640bd4357ad268c7f843b14e0-1,Lazada SG,Approved,9/9/2022 23:53,0.352
bf8f7a9837f243d2bc2bad4fdfee86c3-1,Lazada SG,Approved,9/9/2022 23:53,1.272
880e4a0d2b2248caa9e6f1a78df0dded-1,Lazada SG,Approved,9/9/2022 23:52,0.35
7e666a86c7d5473c82de3e8a4b32cf43-1,Lazada SG,Approved,9/9/2022 23:52,1.519
01d5e9af0d6045fb95508fb60f60ba09-1,Lazada SG,Approved,9/9/2022 23:26,0.057
8c1eebdd888743b7b06d8a3a9e72a446-1,Lazada SG,Approved,9/9/2022 23:26,0.082
3f3c6ae5f6854d2f8618eecf9d3d5c69-1,Lazada SG,Approved,9/9/2022 23:26,0.082
522ce6424daa46589ac4e1170683d54f-1,Lazada SG,Approved,9/9/2022 23:26,0.082
bf7c52e17e2b4bffb60dbbc5f364bd9d-1,Lazada SG,Approved,9/9/2022 23:26,0.082
045b193097c443d1b576d7d566517cdd-1,Lazada SG,Approved,9/9/2022 23:26,0.057
16238060d3ab432bb17be3d8b2adc455-1,Lazada SG,Approved,9/9/2022 23:26,0.17
cf3a1373b8f744c3b198fb1694f62234-1,Lazada SG,Approved,9/9/2022 23:26,0.054
08646216b4784017872a08d31ddda4d1-1,Lazada SG,Approved,9/9/2022 23:26,0.076
7d27da86c9684c8c83126742b06a0798-1,Lazada SG,Approved,9/9/2022 23:26,0.016
eb821c0aa7444f8ea0b812a8b2ab584f-1,Lazada SG,Approved,9/9/2022 23:26,0.016
0bcc0b908e1742e7864937713c63cda4-1,Lazada SG,Approved,9/9/2022 23:26,0.016
1a4a52298d444d3fbbc603e1d66ab71e-1,Lazada SG,Approved,9/9/2022 23:26,0.075
ab9940b533624a9fb5444fde66efe76a-1,Lazada SG,Approved,9/9/2022 23:26,0.075
266e56441235499faacf6ab194325fa1-1,Lazada SG,Approved,9/9/2022 23:26,0.031
16b78a3eb96b405f8332cd38ee870904-1,Lazada SG,Approved,9/9/2022 23:26,0.031
3d4d468dcf6a4bd88e14536e28175fba-1,Lazada SG,Approved,9/9/2022 23:26,0.031
f273924c38334a019b02f2377938e725-1,Lazada SG,Approved,9/9/2022 23:26,0.028
ede2550e639c49d4928293bafa7ece7c-1,Lazada SG,Approved,9/9/2022 23:26,0.028
98f5b67b8f214e85aa7fa449a77ef8ae-1,Lazada SG,Approved,9/9/2022 23:26,0.043
8ca1f078207441af848971171825e4b5-1,Lazada SG,Approved,9/9/2022 23:26,0.086
73bada7dc9404183a0d62d321a988970-1,Lazada SG,Approved,9/9/2022 23:26,0.043
6235e78f06ac470cbc37993d3ab803a5-1,Lazada SG,Approved,9/9/2022 23:26,0.086
118b4d7083dd416099c6b5e965277bdc-1,Lazada SG,Approved,9/9/2022 23:26,0.086
f8ad68f1a6684e05bc3996bd00a83abc-1,Lazada SG,Approved,9/9/2022 23:26,0.086
31457e7f42664bdb9a2c48d08ac3e79e-1,Lazada SG,Approved,9/9/2022 23:26,0.054
29fa7caa8ea34f81931363d1eb3d5856-1,Lazada SG,Approved,9/9/2022 20:16,0.045
8905545909d34329b5f098d0e2ce2629-1,Lazada SG,Approved,9/9/2022 20:16,0.112
11ba6bb26c2a41c782a023942cae8f6a-1,Lazada SG,Approved,9/9/2022 20:16,0.064
f9352cb3244841e2bcd8d9364b14f702-1,Lazada SG,Approved,9/9/2022 15:47,0.013
4b36a600236045d19cfda6174814329b-1,Lazada SG,Approved,9/9/2022 15:23,0.068
336336e8fdce4631b0277d6f7938ef3c-1,Lazada SG,Approved,9/9/2022 15:23,0.047
10ea0b6011f9408fbb51792691c74525-1,Lazada SG,Approved,9/9/2022 15:23,0.188
3b2f2bda38d44c229f15b071b570f5b2-1,Lazada SG,Approved,9/9/2022 15:23,0.082
545e798c9bed470bbbd0510063c44d3e-1,Lazada SG,Approved,9/9/2022 15:23,0.101
2ff33d0f00fb453694eb7c1383ce9a63-1,Lazada SG,Approved,9/9/2022 15:23,0.174
0cb33ec8acef4e20a1493c1e770f9bb4-1,Lazada SG,Approved,9/9/2022 15:23,0.107
fec025abb3af4006b91789caab73519b-1,Lazada SG,Approved,9/9/2022 15:23,0.089
cf0253f769aa4d559235a29e050ed762-1,Lazada SG,Approved,9/9/2022 15:23,0.101
1c93d196e82a42459beda219ef194ee8-1,Lazada SG,Approved,9/9/2022 10:58,0.162
2dbada95c5664c979e522eb9c3fd6f1c-1,Lazada SG,Approved,9/9/2022 10:58,0.084
32b6926094044ae485fec886efd16ff1-1,Lazada SG,Approved,9/9/2022 10:58,0.084
4f2601d22d7141138809a02f9844d8e6-1,Lazada SG,Approved,9/9/2022 10:58,0.045
a2e47094191c4554af8634a1ef822f23-1,Lazada SG,Approved,9/9/2022 10:51,0.385
7c30f47e59f24c0f9bd1e12e5d6489c0-1,Lazada SG,Approved,9/9/2022 9:52,0.062
059823593ed0466d83dbb8902aa7841b-1,Lazada SG,Approved,9/9/2022 9:52,0.067
f832542bcb1844debd3babfbdc086e0c-1,Lazada SG,Approved,9/9/2022 9:52,0.063
160bf14fd7b34aab9357b72fd5690957-1,Lazada SG,Approved,9/9/2022 9:50,0.064
f72872b2d0a54045a59bca0854b82fff-1,Lazada SG,Rejected,9/9/2022 3:20,0.093
ba8b217beee8465e986fdcda1a013177-1,Lazada SG,Rejected,9/9/2022 3:20,0.076
ddaa123fa2de448992810d25e29efce9-1,Lazada SG,Rejected,9/9/2022 3:20,0.073
e44d4122537d45249097ca7cf27f5677-1,Lazada SG,Rejected,9/9/2022 3:20,0.142
f98beae9cfe04c41abfb1be0da23da24-1,Lazada SG,Rejected,9/9/2022 3:20,0.19
084e17f7ff9c4863930bcc0e51141dfa-1,Lazada SG,Approved,9/9/2022 3:15,0.21
4c33e17cf4934065a3e0899cc757a91a-1,Lazada SG,Approved,9/9/2022 3:14,0.24
33d14f3d07a843ba95360f525a654dde-1,Lazada SG,Approved,9/9/2022 2:57,0.087
5d4901ca00484ee3b24c76e119a10943-1,Lazada SG,Approved,9/9/2022 2:57,0.048
4e16f0ab895c4220a1f41227ec13fa3a-1,Lazada SG,Approved,9/9/2022 2:57,0.083
a84f4d4a2eb64d688181eef8fb8dd7a1-1,Lazada SG,Approved,9/9/2022 2:57,0.197
de17bd3ecefb40b497bed2fd77183180-1,Lazada SG,Approved,9/9/2022 2:57,0.085
b3473d0738ae4bd49c295d2d33b40419-1,Lazada SG,Approved,9/9/2022 2:57,0.141
a9968a99bfac4946bce13ee5f4aca1d3-1,Lazada SG,Approved,9/9/2022 2:57,0.049
6eeab97cf8714714940f1c84621eeb3d-1,Lazada SG,Approved,9/9/2022 2:57,0.095
1e9a2238fc624c3aa3d032cc9f570685-1,Lazada SG,Approved,9/9/2022 2:57,0.1
624f9fdb0b3349e8b64a640e95edd95a-1,Lazada SG,Approved,9/9/2022 2:57,0.195
40b03b0d5069461b8c4ccb84ae6efec0-1,Lazada SG,Approved,9/9/2022 2:57,0.049
2c5cc48c6495472ea9cca7b49af06482-1,Lazada SG,Approved,9/9/2022 2:57,0.073
01ca9ce72a6449418f95ea8aa1875971-1,Lazada SG,Approved,9/9/2022 2:57,0.118
c6b1d4cd2c1d4724a651cd478e94f781-1,Lazada SG,Approved,9/9/2022 2:57,0.083
8ee7cb45628a48ad9d42a87852793242-1,Lazada SG,Approved,9/9/2022 2:57,0.086
d99b6d7ef0624ee9a7eb1f06e71e98f8-1,Lazada SG,Approved,9/9/2022 2:31,0.122
993c099065ac4061864f10522ad03fa6-1,Lazada SG,Approved,9/9/2022 2:31,0.204
42f01a199aa54184a4a2180d5f6ccf8c-1,Lazada SG,Approved,9/9/2022 2:10,0.054
019ff831084c4eaa867e3809ef732b2b-1,Lazada SG,Approved,9/9/2022 2:10,0.054
dfb60ea55c934bea830b011f43c92a9e-1,Lazada SG,Approved,9/9/2022 2:10,0.054
f9d5f5ac376e459c8e53c0be2e80127a-1,Lazada SG,Approved,9/9/2022 2:10,0.735
31b3dd3ce004448f9a04a882a7d26894-1,Lazada SG,Approved,9/9/2022 2:01,0.425
b5716e713ee042c395371d696876c40e-1,Lazada SG,Approved,9/9/2022 2:01,0.157
dd89bc6209934eba9e2bda67331d011b-1,Lazada SG,Approved,9/9/2022 2:01,0.376
9ad753d5c7c0465fa11e8a016ff0e26c-1,Lazada SG,Approved,9/9/2022 2:01,0.157
9902950f68fc46a799012fe4eb1d402c-1,Lazada SG,Approved,9/9/2022 1:28,0.425
6c5d1cb5d6314e9db29e33da8cefd825-1,Lazada SG,Approved,9/9/2022 1:28,0.425
543aa406ed7d45ad905f4b80b5efaede-1,Lazada SG,Approved,9/9/2022 1:28,0.425
3fe7734cac014f03846cca5f72c5ce7d-1,Lazada SG,Approved,9/9/2022 1:28,0.425
8f4792221df5490e81f35e43168045df-1,Lazada SG,Approved,9/9/2022 1:28,0.425
d47e261fcf4b4f9991172590a2359420-1,Lazada SG,Approved,9/9/2022 1:28,0.425
81a34357c4144add9929d2c1caf35d60-1,Lazada SG,Approved,9/9/2022 1:15,1.236
5dc4aa7e5d444d558395639deb5a5be0-1,Lazada SG,Rejected,9/9/2022 1:15,6.5
216e23d472c9452bb21b31a618f6cfd4-1,Lazada SG,Rejected,9/9/2022 1:03,5.919
775a1dddab9a4b4281120c0d6fd19ce7-1,Lazada SG,Rejected,9/9/2022 1:03,4.418
82bcee55c5404bbda271af9337e260da-1,Lazada SG,Approved,9/9/2022 0:42,0.84
7057b9bb54df460995fd2f2d095f7127-1,Lazada SG,Approved,9/9/2022 0:03,0.188
b07d10b999d044548be05db47468e470-1,Lazada SG,Approved,9/9/2022 0:03,0.085
5e4c109e6af24908922f10a0aad10dad-1,Lazada SG,Approved,9/9/2022 0:03,0.296
88dbd5c828f04143bc735f81750164be-1,Lazada SG,Approved,9/9/2022 0:03,0.085
95fccb7b18db47c39e8059420509e5f2-1,Samsung SG,Approved,7/9/2022 15:10,29.351
57d4947becb14d63bdda5d90b150de51-1,Lazada SG,Approved,6/9/2022 16:08,0.101
b880bb5b667846c5bd251a50e44811bc-1,Lazada SG,Approved,6/9/2022 16:08,0.041
d4cc97e3a95d48f28219b8d480935937-1,Lazada SG,Approved,6/9/2022 16:08,0.039
91ee71eb02fb4ba0bfacf435c066b2f7-1,Lazada SG,Approved,6/9/2022 8:44,0.23
9c81c47ea6c348909d0f5681f9978e58-1,Lazada SG,Approved,5/9/2022 14:24,0.044
ed76e42bd9b5454581c206085112d4dc-1,Lazada SG,Approved,5/9/2022 14:24,0.095
a9e711eca96840238a6949952b92695b-1,Lazada SG,Approved,5/9/2022 14:24,0.188
07ecdc4db2d34b1ebafe51b8384ac64c-1,Lazada SG,Approved,5/9/2022 14:24,0.044
1b01207e604d4429b64fa9973a12f9ae-1,Lazada SG,Approved,5/9/2022 14:24,0.044
7f566631c1ec408f84b4b515ca2d0bf8-1,Fairprice ON,Approved,4/9/2022 11:44,0.8
ebd789207e904839bb3a19418c6cb4e8-1,Samsung SG,Approved,2/9/2022 17:08,14.911
23b5d083f19145b799d9c29b33f0c8bc-1,Lazada SG,Approved,29/08/2022 03:40,0.07
7129ac13f7024158a258a8dea10502bc-1,Lazada SG,Approved,29/08/2022 03:40,0.07
dadfa0a2650a46f8928092092d99d1d6-1,Lazada SG,Approved,28/08/2022 20:33,0.19
1fc7c9c6f4a14df2a4c1ddb45bea7b7c-1,Lazada SG,Approved,28/08/2022 13:09,0.223
676347f8857e4da0a576f2cca6d0e729-1,Lazada SG,Approved,28/08/2022 13:09,0.223
cef5d340bd554c6690ccecffe14d73f8-1,Lazada SG,Approved,28/08/2022 13:09,0.223
73b1d17f2599490f808d699f003d8274-1,Lazada SG,Approved,28/08/2022 10:27,0.202
3ef18e6e84314731a0517e1ff64d2f68-1,Lazada SG,Approved,28/08/2022 10:27,0.218
5057e634064641b79cac6b291059e4b5-1,Lazada SG,Rejected,28/08/2022 04:24,0.08
12b660b4cc5a44ec9c3c0c567ad0348b-1,Lazada SG,Rejected,28/08/2022 04:24,0.08
4a219d76f3074dbb8ce92083db95665a-1,Lazada SG,Rejected,26/08/2022 20:50,0.25
6a1b628650234fb0a90d4be696f58b6b-1,Lazada SG,Rejected,26/08/2022 20:50,0.061
02aa6739ad4b4424862020f8dfa2070e-1,Lazada SG,Rejected,26/08/2022 20:50,0.015
88703603681d466cb67258a8b0fc0260-1,Lazada SG,Rejected,26/08/2022 20:50,0.024
8e75e047459249f7a6fe8ccc572da771-1,Lazada SG,Rejected,26/08/2022 20:50,0.024
eff90673682845dc8dd21589ced7372e-1,Lazada SG,Rejected,26/08/2022 20:50,0.024
f1126899bc224d6f8c81c1d01ba2d0c8-1,Lazada SG,Rejected,26/08/2022 20:50,0.05
29f1eb674a6a4079a7089c03e5fc3428-1,Lazada SG,Rejected,26/08/2022 20:50,0.05
1afe79d0e17949f8aecc1f3d0f8e0f73-1,Lazada SG,Rejected,26/08/2022 20:50,0.071
d50c39704774494c9a1d37cc866f8e20-1,Lazada SG,Rejected,26/08/2022 20:50,0.015
a55d3ba660004f179bc3bf6776bc3821-1,Lazada SG,Rejected,26/08/2022 20:50,0.024
3d4fb384576143f482fb011143a22cbe-1,Lazada SG,Rejected,26/08/2022 20:50,0.024
57f3fc5b43564064be668bf5b2daa539-1,Lazada SG,Rejected,26/08/2022 20:50,0.199
d513fbbf04ee4be6a34e503934902a18-1,Lazada SG,Approved,25/08/2022 20:48,0.21
db54aa040f0f42dd87a3651a015c787b-1,Lazada SG,Approved,25/08/2022 20:48,0.084
952d43a3ffe3456485e93170e5dc48e6-1,Lazada SG,Approved,25/08/2022 20:48,0.24
14dfe4d1b80640e69399708bb53bff19-1,Lazada SG,Approved,25/08/2022 20:48,0.112
eaaeecf937f245429d8ca1f04869487d-1,Lazada SG,Approved,25/08/2022 20:44,0.195
5456b29afaf646a98c1163fd2aba0f7b-1,Lazada SG,Rejected,25/08/2022 20:35,0.055
17e10f45b1344dff97c0f327f91461b0-1,Lazada SG,Rejected,25/08/2022 20:35,0.055
c0502f92d49a464cbb0497a803a759ac-1,Lazada SG,Rejected,25/08/2022 14:57,0.28
29303035c83446bc8889ee10f4015362-1,Lazada SG,Rejected,25/08/2022 14:57,0.279
a1bbaad7c90e40c1bdf2c9f853c4c50b,Fairprice ON,Approved,23/08/2022 14:11,0.8
025adc33dbbe445fa79ed2656d85ba26-1,Lazada SG,Approved,23/08/2022 12:01,0.194
3a558706754d4bc3a478ba589676babc-1,Lazada SG,Approved,22/08/2022 21:59,0.043
28e8b67fd76f4d72b9a87d2826be2099-1,Lazada SG,Approved,22/08/2022 21:59,0.033
98adf5620dd34651bec69e6d3e3c7856-1,Lazada SG,Approved,22/08/2022 21:59,0.642
eab849fe359040b881250489196d7cc8-1,Lazada SG,Approved,22/08/2022 21:59,0.166
25cad9830d374880956a0384eb3338e6-1,Lazada SG,Approved,22/08/2022 21:59,0.166
15e59f5aec2a45e0b90c96e3674a16a6-1,Lazada SG,Approved,22/08/2022 21:59,0.043
