Conversion ID,Advertiser,Status,Order ID,Conversion Time,Click Time,Currency,EUID,Estimate Order Value,Estimate Optimise Cashback Value,Cashback % or Amount,Estimate M1 Cashback Value,"Estimate Cashback Value
(Exclude GST)",,Settlement Date,Partner Approved but payment not received. But pulseid have done the settlement
433e1e572729472aa0f2fcf0804d6a89-1,Lazada SG,Rejected,94871738040124x303260716_SGAMZ-536572749,5/3/2023 11:13,4/3/2023 17:13,SGD,dd988a22-7d3d-4372-bb6f-af67e4ffc33f,4.75,0.04,0.50%,0.024,0.022,,24/05/2023,
84a9da2f825245d4b2ad36424bf540e1-1,Lazada SG,Rejected,94871738140124x1124084744_SGAMZ-4354590314,5/3/2023 11:13,4/3/2023 17:13,SGD,dd988a22-7d3d-4372-bb6f-af67e4ffc33f,1.52,0.01,0.50%,0.008,0.007,,24/05/2023,
79286865b81240abaaf87c40fd505624-1,Lazada SG,Rejected,94871737640124x301168203_SGAMZ-527252545,5/3/2023 11:13,4/3/2023 17:13,SGD,dd988a22-7d3d-4372-bb6f-af67e4ffc33f,1.27,0.01,0.50%,0.006,0.006,,24/05/2023,
3f6ad0abac224851bfc7183653b8f50a-1,Lazada SG,Rejected,94871737740124x303700174_SGAMZ-537368386,5/3/2023 11:13,4/3/2023 17:13,SGD,dd988a22-7d3d-4372-bb6f-af67e4ffc33f,2.53,0.02,0.50%,0.013,0.012,,24/05/2023,
ed6ce1742f4343c1b6f11433aa6d3013-1,Lazada SG,Rejected,94851923696270x303402487_SGAMZ-536778226,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.5,0.02,0.50%,0.013,0.012,,7/11/2023,
22fe9af909de4d999bc4b111a92343ba-1,Lazada SG,Rejected,94851925296270x301116989_SGAMZ-527250151,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,7.6,0.06,0.50%,0.038,0.035,,7/11/2023,
806837dda8b64c2c88975e4bf196f000-1,Lazada SG,Rejected,94851924396270x301098806_SGAMZ-527086857,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.07,0.02,0.50%,0.01,0.01,,7/11/2023,
82fdffe29b704754b4231043b4ab8adb-1,Lazada SG,Rejected,94851924596270x301098806_SGAMZ-527086857,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.07,0.02,0.50%,0.01,0.01,,7/11/2023,
6efd5a18510f4a58a91eae20eef60b05-1,Lazada SG,Rejected,94851925096270x1130804983_SGAMZ-4389032584,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.33,0.02,0.50%,0.012,0.011,,7/11/2023,
807e32dbf7fe4709861880098db59c06-1,Lazada SG,Rejected,94851925396270x1130878016_SGAMZ-4388984961,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.33,0.02,0.50%,0.012,0.011,,7/11/2023,
aa4b5ee0fc9d4859939b14801b345025-1,Lazada SG,Rejected,94851924996270x2199060546_SGAMZ-12594692655,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,3.65,0.03,0.50%,0.018,0.017,,7/11/2023,
948995ca110140a0ba0c55a1f4c3d523-1,Lazada SG,Rejected,94851921296270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
4a5523984b35420d9f9a5fd5bd68256a-1,Lazada SG,Rejected,94851921396270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
009ab7ca5ce641c9be8064a9c6fc612e-1,Lazada SG,Rejected,94851921496270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
dc0255abb2ee4a659fa6b77334551e38-1,Lazada SG,Rejected,94851921596270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
b7d09bec2b6d443889e830d143d7e5b4-1,Lazada SG,Rejected,94851921696270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
b9e06dc2ef5d42488a2ce93d6cc95ef6-1,Lazada SG,Rejected,94851921796270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
4804a6a6ef934701a7e599088c692b7d-1,Lazada SG,Rejected,94851921896270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
2cd4c718d4a946318afa5e39f64d45d4-1,Lazada SG,Rejected,94851921996270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
eadca368584b4deba629c92b0c0425f6-1,Lazada SG,Rejected,94851922096270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
7192b1d00dff4ff0a3eb7dc2a33f1b06-1,Lazada SG,Rejected,94851922196270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
18c5b04b83bb4eee90b21802ce827e4a-1,Lazada SG,Rejected,94851922496270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
b9798784294047ad82bd411d22ea0ea3-1,Lazada SG,Rejected,94851922596270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
3ad19c2d6b6b41e49c74905e7fdd17ab-1,Lazada SG,Rejected,94851922696270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
86c0c63ff390446c9a0de56445bd5bbb-1,Lazada SG,Rejected,94851922796270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
7fd189f7c28f468f89c659241910ecec-1,Lazada SG,Rejected,94851922896270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
b566e5166e6a4fe68e923343d23d4db1-1,Lazada SG,Rejected,94851922996270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
fc588f6340be4b1484212e293c78bf3e-1,Lazada SG,Rejected,94851923096270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
bf2fbac179c843e4b44793132b9ae673-1,Lazada SG,Rejected,94851923196270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
8cca7521d63f44d2a63455b75683bb53-1,Lazada SG,Rejected,94851923296270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
62262a26bfbd4efcb5eff7563c4ad6cd-1,Lazada SG,Rejected,94851923396270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
26962fc6044c4d88b8ac4d7256b9389b-1,Lazada SG,Rejected,94851923496270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
aa687ccc896b4cd5af24dde6f376716d-1,Lazada SG,Rejected,94851923596270x301140383_SGAMZ-527168989,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
65280a9ed77a4fa8916ff6b4c969461e-1,Lazada SG,Rejected,94851923796270x2303731608_SGAMZ-13350681318,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.5,0.02,1.00%,0.015,0.014,,7/11/2023,
d6c1a1a3477f4080a42f13aa52532d99-1,Lazada SG,Rejected,94851923896270x2303731608_SGAMZ-13350681318,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.5,0.02,1.00%,0.015,0.014,,7/11/2023,
a9375dbe4d494189aa88c8bd6aad3b82-1,Lazada SG,Rejected,94851923996270x2303731608_SGAMZ-13350681318,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.5,0.02,1.00%,0.015,0.014,,7/11/2023,
be0152e1b6ea4f34b4857bd163cba29a-1,Lazada SG,Rejected,94851924096270x2303731608_SGAMZ-13350681318,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.5,0.02,1.00%,0.015,0.014,,7/11/2023,
70242ad482bf4fc496cef5578d37634d-1,Lazada SG,Rejected,94851924196270x2303731608_SGAMZ-13350681318,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.5,0.02,1.00%,0.015,0.014,,7/11/2023,
d32c8c97c67c49c2a9a1add696824ddb-1,Lazada SG,Rejected,94851924296270x2303731608_SGAMZ-13350681318,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.5,0.02,1.00%,0.015,0.014,,7/11/2023,
4d540f6946e447a7a65c2646a84c7826-1,Lazada SG,Rejected,94851924796270x301178058_SGAMZ-527240629,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.83,0.02,0.50%,0.014,0.013,,7/11/2023,
e815a696fe4142169e342620b0ab830b-1,Lazada SG,Rejected,94851924896270x303466127_SGAMZ-536856276,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.84,0.02,0.50%,0.014,0.013,,7/11/2023,
87abd0fa4de8497fbf12d266d68eca35-1,Lazada SG,Rejected,94851922396270x301118809_SGAMZ-527230352,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,3.08,0.02,0.50%,0.015,0.014,,7/11/2023,
13fd445d0d1f4444a0ed568cb87c28f2-1,Lazada SG,Rejected,94851922296270x301118809_SGAMZ-527230352,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,3.07,0.02,0.50%,0.015,0.014,,7/11/2023,
13e442aeb1e54d55abdc1327cdf12808-1,Lazada SG,Rejected,94851924496270x301098806_SGAMZ-527086857,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.08,0.02,0.50%,0.01,0.01,,7/11/2023,
7904cc227bed4192ba68904406b08349-1,Lazada SG,Rejected,94851924696270x301098806_SGAMZ-527086857,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.08,0.02,0.50%,0.01,0.01,,7/11/2023,
57ff011c8def44ce8f24f04371c4f2f5-1,Lazada SG,Rejected,94851925196270x1991378033_SGAMZ-10792041082,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,19.9,0.16,0.50%,0.1,0.093,,7/11/2023,
486f2c3909494a06b75b1047061a89a0-1,Lazada SG,Rejected,94851920996270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
adab9739f9a241ee80add6eb469b23c5-1,Lazada SG,Rejected,94851921096270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
c6c66f08041040e6a634d7cd97a387f2-1,Lazada SG,Rejected,94851921196270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
c221b3e0e5554ffc99be914059509c4a-1,Lazada SG,Rejected,94851920496270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
d827246fe1ff42f08aef9ffeea289226-1,Lazada SG,Rejected,94851920596270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
0149e41945bd4f8bb3b023e2c52cd1ca-1,Lazada SG,Rejected,94851920696270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
323e070794ae4b7fba7ce30a0e1cc633-1,Lazada SG,Rejected,94851920796270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
ae94203aad48470c9043c0fc05d4e5d4-1,Lazada SG,Rejected,94851920896270x301118724_SGAMZ-527230174,4/3/2023 23:52,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.1,0,0.50%,0.006,0.005,,7/11/2023,
c4ad1f43d77941f998b6e7a2e5de08b8-1,Lazada SG,Approved,94859112896270x1550226191_SGAMZ-7256434202,4/3/2023 23:13,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,2.13,0.03,1.00%,0.021,0.02,,7/6/2023,
79854af57f5b4d29bcf2881cf2ab5194-1,Lazada SG,Rejected,94859113996270x2274955379_SGAMZ-13132081855,4/3/2023 23:13,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.43,0.02,1.00%,0.014,0.013,,7/11/2023,
61ac26533dcd4ef6b5e4b5d43197e614-1,Lazada SG,Rejected,94859114196270x2274955379_SGAMZ-13132081854,4/3/2023 23:13,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.48,0.02,1.00%,0.015,0.014,,7/11/2023,
8b7276b62a884b439d134d497b5a1fd5-1,Lazada SG,Rejected,94859114096270x2274955379_SGAMZ-13132081856,4/3/2023 23:13,28/02/2023 21:10,SGD,136bf0b6-326e-4dc8-8539-773ec2254bc9,1.44,0.02,1.00%,0.014,0.013,,7/11/2023,
94798a5e5d6645faa6b70e2629756526-1,Lazada SG,Approved,94817797184933x2673567683_SGAMZ-17467282887,4/3/2023 22:37,4/3/2023 16:03,SGD,2478b90d-52c3-475b-b28f-bc1dfd7f155f,27.2,0.41,1.00%,0.272,0.253,,7/6/2023,
2eb93b3e8d264db5893efc40b169fd38-1,Lazada SG,Approved,94027485360941x2180945108_SGAMZ-12463921419,4/3/2023 21:31,4/3/2023 21:30,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,12.24,0.1,0.50%,0.061,0.057,,7/6/2023,
aa650bf4082f467bb1cf191108e93ee6-1,Lazada SG,Approved,94027485460941x2374511785_SGAMZ-13894464077,4/3/2023 21:31,4/3/2023 21:30,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,3.87,0.06,1.00%,0.039,0.036,,7/6/2023,
365c9302c1344bb58f7f1caa0344c59c-1,Lazada SG,Approved,94027485660941x2306690599_SGAMZ-13374617259,4/3/2023 21:31,4/3/2023 21:30,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,36.26,0.54,1.00%,0.363,0.337,,7/6/2023,
d0ba0339ce11455fa184ef692f6fa1f6-1,Lazada SG,Approved,94027485760941x2306690599_SGAMZ-13374617259,4/3/2023 21:31,4/3/2023 21:30,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,36.26,0.54,1.00%,0.363,0.337,,7/6/2023,
233cfe74d57345879eb09d0769ebb172-1,Lazada SG,Approved,94027485560941x2295582354_SGAMZ-13284302179,4/3/2023 21:31,4/3/2023 21:30,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,5.05,0.08,1.00%,0.051,0.047,,7/6/2023,
21f5a5a948a94db4b5f22f3413df280c-1,Lazada SG,Rejected,94810976260941x2180945108_SGAMZ-12463921419,4/3/2023 20:52,4/3/2023 20:44,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,12.26,0.1,0.50%,0.061,0.057,,24/05/2023,
c6eabf7ec45c4923954f0383600d30df-1,Lazada SG,Rejected,94810976360941x2306690599_SGAMZ-13374617259,4/3/2023 20:52,4/3/2023 20:44,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,36.33,0.54,1.00%,0.363,0.338,,24/05/2023,
c1b614db928f4984ac872ab14cd4061f-1,Lazada SG,Rejected,94810976460941x2306690599_SGAMZ-13374617259,4/3/2023 20:52,4/3/2023 20:44,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,36.32,0.54,1.00%,0.363,0.338,,24/05/2023,
13fa2751842544ed9a5f1fd969fd0523-1,Lazada SG,Rejected,94810976560941x2295582354_SGAMZ-13284302179,4/3/2023 20:52,4/3/2023 20:44,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,5.06,0.08,1.00%,0.051,0.047,,24/05/2023,
ab77e15787d94809b58f95af07bf6ace-1,Lazada SG,Rejected,94810976660941x2295582354_SGAMZ-13284302179,4/3/2023 20:52,4/3/2023 20:44,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,5.06,0.08,1.00%,0.051,0.047,,24/05/2023,
8cce3d1bd6aa483eb100e0bb81b5c8d5-1,Shopee SG,Approved,230304J9U50M0M_1273353561_1,4/3/2023 19:37,4/3/2023 19:35,SGD,f2d66ce7-c69f-4828-a071-159b9fa46995,24.99,0.52,1.60%,0.4,0.372,,7/8/2023,
559de80d4b634631b5ed65bbaaf60ee6-1,Shopee SG,Approved,230304J9U50M0M_5754492145_2,4/3/2023 19:37,4/3/2023 19:35,SGD,f2d66ce7-c69f-4828-a071-159b9fa46995,6.99,0.1,0.90%,0.063,0.059,,7/8/2023,
454fd623de5342259d31eb62e6e5ed38-1,Lazada SG,Approved,94013871560941x1969161650_SGAMZ-10610652648,4/3/2023 15:30,4/3/2023 15:07,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,9.32,0.14,1.00%,0.093,0.087,,7/6/2023,
b627a8f9341946b8b2860f168e1742ed-1,Lazada SG,Rejected,94779970160941x2306690599_SGAMZ-13374617259,4/3/2023 15:28,4/3/2023 15:27,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,34.33,0.51,1.00%,0.343,0.319,,24/05/2023,
2938b6ef8fe4467da681fda36e8daf9e-1,Lazada SG,Rejected,94022671860941x1969161650_SGAMZ-10610652648,4/3/2023 15:08,4/3/2023 15:07,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,9.32,0.14,1.00%,0.093,0.087,,24/05/2023,
d09d57ea0cb74eab973e1b21dada30fe-1,Lazada SG,Rejected,94019461560941x2306690599_SGAMZ-13374617259,4/3/2023 15:03,4/3/2023 15:01,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,34.33,0.51,1.00%,0.343,0.319,,24/05/2023,
1328d95a60d14bc28a032ef3e6255e1f-1,Lazada SG,Approved,94823932663898x2634758024_SGAMZ-16786139514,4/3/2023 13:10,4/3/2023 11:17,SGD,6b405b47-8755-46aa-ba5e-da560f71fa2e,8.36,0.13,1.00%,0.084,0.078,,7/6/2023,
2782c9f43f4b47dc9791435cfbfa005d-1,Puma,Approved,13860.5541.64076,4/3/2023 12:20,2/3/2023 18:15,SGD,36ca7970-9d14-4187-a13c-d7277239a3c8,94.09,4.52,3.00%,2.823,2.625,,7/10/2023,
b73dcca4c7084d7d87bd174255af1247-1,Lazada SG,Pending,94039216744357x2038719260_SGAMZ-11146083197,4/3/2023 10:22,3/3/2023 14:00,SGD,1f32c1ec-9941-425f-9863-e2d5a80c65a9,6.78,0.1,1.00%,0.068,0.063,,,
5c3e8bc50b084a5b8e0acbe4d5dde25d-1,Lazada SG,Approved,94774318044357x2038719260_SGAMZ-11146083200,3/3/2023 23:32,3/3/2023 14:00,SGD,1f32c1ec-9941-425f-9863-e2d5a80c65a9,5.26,0.08,1.00%,0.053,0.049,,7/6/2023,
f7f3e747ab57488f876817bca86442e0-1,Lazada SG,Approved,94760967660006x2678870027_SGAMZ-17538653959,3/3/2023 22:16,3/3/2023 19:50,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,29,0.43,1.00%,0.29,0.27,,7/6/2023,
ba39bf44ea3541c086aa9ecef3f0d861-1,Lazada SG,Approved,94767354760941x2295582354_SGAMZ-13284302179,3/3/2023 20:35,3/3/2023 20:32,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,4.39,0.07,1.00%,0.044,0.041,,7/6/2023,
ed6a918b97a64fce8bf12c83d654055a-1,Lazada SG,Approved,94767354360941x2306690599_SGAMZ-13374617259,3/3/2023 20:35,3/3/2023 20:32,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,31.51,0.47,1.00%,0.315,0.293,,7/6/2023,
0c4da148f136476085c2cdf0faffe4dc-1,Lazada SG,Approved,94767354560941x2234445206_SGAMZ-12846576541,3/3/2023 20:35,3/3/2023 20:32,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,7.91,0.06,0.50%,0.04,0.037,,7/6/2023,
5ac9530e3d47456aba47405b88d7ccab-1,Lazada SG,Approved,94767354460941x2239710401_SGAMZ-12884449180,3/3/2023 20:35,3/3/2023 20:32,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,1.75,0.01,0.50%,0.009,0.008,,7/6/2023,
fb2141519746438899ea4649da543a4d-1,Lazada SG,Approved,94767354260941x2306690599_SGAMZ-13374617259,3/3/2023 20:35,3/3/2023 20:32,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,31.5,0.47,1.00%,0.315,0.293,,7/6/2023,
143cc11872d143f39d4042a3f5aea402-1,Lazada SG,Approved,94767354660941x2295582354_SGAMZ-13284302179,3/3/2023 20:35,3/3/2023 20:32,SGD,368a9042-30ba-4ba2-a544-5a4d1e878f07,4.38,0.07,1.00%,0.044,0.041,,7/6/2023,
2b25d9d501f04d508b949b517c1d3aae-1,Lazada SG,Rejected,94746560732762x2482195974_SGAMZ-14815773066,3/3/2023 20:34,3/3/2023 20:33,SGD,05e3cacf-ce64-488f-9f42-f8c1c0a78fd5,17.67,0.27,1.00%,0.177,0.164,,24/05/2023,
bf35675ab54e462cabf1a4db04cd024d,Shopee SG,Approved,230303FRJVYCTH_6644641216_1,3/3/2023 19:23,28/02/2023 21:28,SGD,0efcd814-4abd-4316-ae30-de4aa71cf2ed,9.19,0.13,0.90%,0.083,0.077,,7/8/2023,
6e9c516c682840a6b8e1f9d18f9a2999-1,Lazada SG,Approved,94748952560006x307670151_SGAMZ-553306389,3/3/2023 18:55,3/3/2023 17:03,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,6.9,0.1,1.00%,0.069,0.064,,7/6/2023,
931e38a58f9c46408ff6eab770810f06-1,Lazada SG,Approved,94748952660006xST837HBABOITBUSGAMZ-134279532,3/3/2023 18:55,3/3/2023 17:03,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,9,0.14,1.00%,0.09,0.084,,7/6/2023,
1f56722c539747afafff85ac7a07a1cc-1,Shopee SG,Approved,230303FJPTBYQS_2301929836_1,3/3/2023 17:38,1/3/2023 14:45,SGD,98fa93cb-c54d-45bc-b95d-0b891af5ed29,74.8,1.05,0.90%,0.673,0.626,,7/8/2023,
70f55ec142214cf9a0a22110a06b7b3e-1,Lazada SG,Approved,93985630460006x1837317226_SGAMZ-9788458953,3/3/2023 17:05,3/3/2023 16:43,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,21.39,0.32,1.00%,0.214,0.199,,7/6/2023,
6c6257c791cc42bdaee8ca17683a3cea-1,Lazada SG,Approved,93985630560006x1404680920_SGAMZ-6363112914,3/3/2023 17:05,3/3/2023 16:43,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,11.44,0.17,1.00%,0.114,0.106,,7/6/2023,
13254bdf8cec4c048ba5027c30f5d83b-1,Lazada SG,Approved,93985631060006xAF196HBAA6C9RDSGAMZ-12736016,3/3/2023 17:05,3/3/2023 16:43,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,22.64,0.34,1.00%,0.226,0.211,,7/6/2023,
ff8d2722493840a586c35500003198d9-1,Lazada SG,Approved,93985630660006x1869046623_SGAMZ-9965078784,3/3/2023 17:05,3/3/2023 16:43,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,7.24,0.11,1.00%,0.072,0.067,,7/6/2023,
89b87caea66e4a13868442d2f391bb17-1,Lazada SG,Approved,93985630760006x1869046623_SGAMZ-9965078784,3/3/2023 17:05,3/3/2023 16:43,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,7.24,0.11,1.00%,0.072,0.067,,7/6/2023,
ad8fda94364c4afba40b16b9f2541103-1,Lazada SG,Approved,94709110516642x469802774_SGAMZ-1270260333,3/3/2023 12:42,3/3/2023 12:36,SGD,6a205ff7-f987-46d2-b35a-fce56ec4f403,45.75,0.69,1.00%,0.458,0.425,,7/6/2023,
423c32294a1540959b453e386fd54218-1,Lazada SG,Pending,94677562260006x1068138476_SGAMZ-4060796044,3/3/2023 10:07,3/3/2023 1:49,SGD,67fb3754-3796-4bdf-99c1-4e15d7d56a8c,4.2,0.06,1.00%,0.042,0.039,,,
