card_id,Recency,Frequency,Monetary,Cluster,category_key,wallet_share_by_category,offer_id,minimum_spend,seg_unique_user_count,casback_amount
2fbd4d9c-2b02-ef11-a574-b8cef6052491,33,1,138.3,1,Fashion & Retail,138.3,329,100.0,80,5.0
db02afe6-2002-ef11-a574-b8cef6052491,33,1,71.14,1,Restaurants,71.14,278,25.0,2317,5.0
5d73e816-f501-ef11-a574-b8cef6052491,33,1,67.28,1,Restaurants,67.28,278,25.0,2317,5.0
01373dbe-1b02-ef11-a574-b8cef6052491,33,1,174.85,1,Fashion & Retail,174.85,329,100.0,80,5.0
1f355fcf-0902-ef11-a574-b8cef6052491,33,1,69.94,1,Retailers,69.94,302,50.0,127,10.0
9ddca93c-1d02-ef11-a574-b8cef6052491,25,4,198.15,0,Restaurants,198.15,278,25.0,2317,5.0
99649f7c-0a02-ef11-a574-b8cef6052491,33,1,211.89,1,Fashion & Retail,211.89,329,100.0,80,5.0
bd67fdf2-d601-ef11-a574-b8cef6052491,33,1,34.29,1,Restaurants,34.29,278,25.0,2317,5.0
3db3f22d-1a02-ef11-a574-b8cef6052491,33,1,31.94,1,Restaurants,31.94,278,25.0,2317,5.0
7394e6af-fa01-ef11-a574-b8cef6052491,26,2,79.25999999999999,2,Restaurants,79.25999999999999,278,25.0,2317,5.0
9f383c80-1f02-ef11-a574-b8cef6052491,31,4,192.43,0,Restaurants,192.43,278,25.0,2317,5.0
cc463501-f001-ef11-a574-b8cef6052491,33,1,66.7,1,Restaurants,66.7,278,25.0,2317,5.0
57060792-0e02-ef11-a574-b8cef6052491,33,1,66.2,1,Restaurants,66.2,278,25.0,2317,5.0
198c1006-1502-ef11-a574-b8cef6052491,33,1,40.49,1,Restaurants,40.49,278,25.0,2317,5.0
47f1e0c1-2602-ef11-a574-b8cef6052491,33,1,218.86,1,Fashion & Retail,218.86,329,100.0,80,5.0
a509ced6-0402-ef11-a574-b8cef6052491,28,2,79.02000000000001,2,Restaurants,79.02000000000001,278,25.0,2317,5.0
070b6b43-0d02-ef11-a574-b8cef6052491,25,5,136.1,0,Restaurants,136.1,278,25.0,2317,5.0
71f8ea33-1a02-ef11-a574-b8cef6052491,27,3,109.47999999999999,0,Restaurants,109.47999999999999,278,25.0,2317,5.0
994300c4-fd01-ef11-a574-b8cef6052491,33,1,123.97,1,Retailers,123.97,304,100.0,180,10.0
1a293c14-3402-ef11-a574-b8cef6052491,33,1,39.13,1,Restaurants,39.13,278,25.0,2317,5.0
1c7d4c57-2002-ef11-a574-b8cef6052491,31,4,185.4,0,Restaurants,185.4,278,25.0,2317,5.0
f80060a9-3c02-ef11-a574-b8cef6052491,32,1,225.61,1,Fashion & Retail,225.61,328,100.0,31,5.0
e8d2a226-1f02-ef11-a574-b8cef6052491,32,2,90.94999999999999,1,Restaurants,90.94999999999999,278,25.0,2317,5.0
1b25dec5-3202-ef11-a574-b8cef6052491,33,2,70.68,1,Restaurants,70.68,278,25.0,2317,5.0
59525a15-2e02-ef11-a574-b8cef6052491,34,1,191.96,1,Retailers,191.96,304,100.0,180,10.0
242d953d-1e02-ef11-a574-b8cef6052491,28,2,86.83,2,Restaurants,86.83,278,25.0,2317,5.0
72a94ab2-3002-ef11-a574-b8cef6052491,27,3,136.42000000000002,0,Restaurants,136.42000000000002,278,25.0,2317,5.0
2c50081c-1a02-ef11-a574-b8cef6052491,26,4,192.01999999999998,0,Restaurants,192.01999999999998,278,25.0,2317,5.0
aeb12e96-1602-ef11-a574-b8cef6052491,32,1,50.09,1,Restaurants,50.09,278,25.0,2317,5.0
1f60cc9d-0702-ef11-a574-b8cef6052491,33,1,29.9,1,Restaurants,29.9,278,25.0,2317,5.0
74c4c9f5-1602-ef11-a574-b8cef6052491,27,3,158.36,0,Restaurants,158.36,278,25.0,2317,5.0
2550ab03-2002-ef11-a574-b8cef6052491,28,3,172.42000000000002,0,Restaurants,172.42000000000002,278,25.0,2317,5.0
7735ce74-1902-ef11-a574-b8cef6052491,32,2,72.85,1,Restaurants,72.85,278,25.0,2317,5.0
ed742775-2002-ef11-a574-b8cef6052491,33,1,52.0,1,Restaurants,52.0,278,25.0,2317,5.0
9ec0aa20-1f02-ef11-a574-b8cef6052491,33,1,54.12,1,Restaurants,54.12,278,25.0,2317,5.0
7cdcabea-0d02-ef11-a574-b8cef6052491,33,1,196.98,1,Retailers,196.98,302,50.0,127,10.0
8dae2217-1402-ef11-a574-b8cef6052491,33,1,96.8,1,Restaurants,96.8,278,25.0,2317,5.0
0d153134-3f02-ef11-a574-b8cef6052491,33,1,181.97,1,Fashion & Retail,181.97,329,100.0,80,5.0
e10ac492-2e02-ef11-a574-b8cef6052491,30,5,207.8,0,Restaurants,207.8,278,25.0,2317,5.0
07300de3-1c02-ef11-a574-b8cef6052491,32,2,129.97,1,Restaurants,129.97,278,25.0,2317,5.0
9aa1bdf0-2c02-ef11-a574-b8cef6052491,33,1,101.94,1,Fashion & Retail,101.94,329,100.0,80,5.0
dcbb47a7-1502-ef11-a574-b8cef6052491,33,1,42.07,1,Restaurants,42.07,278,25.0,2317,5.0
0f4577ca-2902-ef11-a574-b8cef6052491,27,4,126.75999999999999,0,Restaurants,126.75999999999999,278,25.0,2317,5.0
956b6dcf-1302-ef11-a574-b8cef6052491,25,3,92.46,2,Restaurants,92.46,278,25.0,2317,5.0
571aa1e5-0e02-ef11-a574-b8cef6052491,27,4,190.82,0,Restaurants,190.82,278,25.0,2317,5.0
8ad713ea-f801-ef11-a574-b8cef6052491,24,7,376.8,0,Restaurants,376.8,278,25.0,2317,5.0
a67adc1f-2502-ef11-a574-b8cef6052491,33,1,43.3,1,Restaurants,43.3,278,25.0,2317,5.0
9a8d2bc6-0002-ef11-a574-b8cef6052491,25,2,111.82,2,Restaurants,111.82,278,25.0,2317,5.0
0cf272e7-2802-ef11-a574-b8cef6052491,25,2,244.7,0,Restaurants,244.7,278,25.0,2317,5.0
611912ae-0c02-ef11-a574-b8cef6052491,29,2,97.87,2,Restaurants,97.87,278,25.0,2317,5.0
50226aa2-f001-ef11-a574-b8cef6052491,27,4,120.78,0,Restaurants,120.78,278,25.0,2317,5.0
759cad52-7d26-ed11-8166-1c98ec1324d6,34,1,125.97,1,Fashion & Retail,125.97,329,100.0,80,5.0
7f648684-2402-ef11-a574-b8cef6052491,29,2,100.04,2,Restaurants,100.04,278,25.0,2317,5.0
7c37471e-ef01-ef11-a574-b8cef6052491,28,10,636.74,0,Restaurants,636.74,278,25.0,2317,5.0
6a3fecfb-0002-ef11-a574-b8cef6052491,30,2,174.89,0,Restaurants,174.89,278,25.0,2317,5.0
f9cca7aa-2e02-ef11-a574-b8cef6052491,26,4,191.13,0,Restaurants,191.13,278,25.0,2317,5.0
9acc2f51-0f02-ef11-a574-b8cef6052491,33,1,105.65,1,Restaurants,105.65,278,25.0,2317,5.0
8723694e-3202-ef11-a574-b8cef6052491,26,6,252.13,0,Restaurants,252.13,278,25.0,2317,5.0
d97bf704-fd01-ef11-a574-b8cef6052491,25,3,157.8,0,Restaurants,157.8,278,25.0,2317,5.0
146de7a3-2d02-ef11-a574-b8cef6052491,23,4,214.77,0,Restaurants,214.77,278,25.0,2317,5.0
bfa16476-fd01-ef11-a574-b8cef6052491,33,1,29.08,1,Restaurants,29.08,278,25.0,2317,5.0
59bc4091-0102-ef11-a574-b8cef6052491,25,2,83.16,2,Restaurants,83.16,278,25.0,2317,5.0
cec01e1c-2f02-ef11-a574-b8cef6052491,33,2,69.44999999999999,1,Restaurants,69.44999999999999,278,25.0,2317,5.0
70f5b835-1c02-ef11-a574-b8cef6052491,33,1,49.69,1,Restaurants,49.69,278,25.0,2317,5.0
5776ec71-d101-ef11-a574-b8cef6052491,25,3,229.17000000000002,0,Restaurants,229.17000000000002,278,25.0,2317,5.0
4708c400-3202-ef11-a574-b8cef6052491,30,2,51.7,1,Restaurants,51.7,278,25.0,2317,5.0
734fd6a6-d801-ef11-a574-b8cef6052491,27,4,209.72,0,Restaurants,209.72,278,25.0,2317,5.0
c045e6eb-3502-ef11-a574-b8cef6052491,26,3,188.78,0,Restaurants,188.78,278,25.0,2317,5.0
02877a00-f701-ef11-a574-b8cef6052491,32,2,63.31,1,Restaurants,63.31,278,25.0,2317,5.0
f2ed42b8-3002-ef11-a574-b8cef6052491,33,1,86.69,1,Restaurants,86.69,278,25.0,2317,5.0
c9ab7b03-fb01-ef11-a574-b8cef6052491,33,1,30.29,1,Restaurants,30.29,278,25.0,2317,5.0
464d5b3c-0502-ef11-a574-b8cef6052491,33,1,58.32,1,Restaurants,58.32,278,25.0,2317,5.0
4ebeb052-1b02-ef11-a574-b8cef6052491,33,1,60.14,1,Restaurants,60.14,278,25.0,2317,5.0
c9f2a631-0102-ef11-a574-b8cef6052491,33,1,92.1,1,Restaurants,92.1,278,25.0,2317,5.0
17542f3c-d101-ef11-a574-b8cef6052491,25,3,97.13000000000001,0,Restaurants,97.13000000000001,278,25.0,2317,5.0
39b9996a-1b02-ef11-a574-b8cef6052491,29,5,303.89,0,Restaurants,303.89,278,25.0,2317,5.0
7d55ec98-3e02-ef11-a574-b8cef6052491,33,1,54.51,1,Restaurants,54.51,278,25.0,2317,5.0
c5fa43ad-0b02-ef11-a574-b8cef6052491,27,3,226.0,0,Restaurants,226.0,278,25.0,2317,5.0
0b3ee61e-bea2-ed11-816b-f403433e0c0d,26,5,158.91,0,Restaurants,158.91,278,25.0,2317,5.0
1e0eb4f1-0202-ef11-a574-b8cef6052491,25,3,125.19,0,Restaurants,125.19,278,25.0,2317,5.0
7d71d3b5-2d02-ef11-a574-b8cef6052491,26,5,390.04,0,Restaurants,390.04,278,25.0,2317,5.0
ff23a436-1602-ef11-a574-b8cef6052491,33,2,90.86,1,Restaurants,90.86,278,25.0,2317,5.0
175ec5ea-2c02-ef11-a574-b8cef6052491,33,1,89.98,1,Retailers,89.98,302,50.0,127,10.0
a77274b7-0902-ef11-a574-b8cef6052491,27,5,149.51999999999998,0,Restaurants,149.51999999999998,278,25.0,2317,5.0
57d4d434-1b02-ef11-a574-b8cef6052491,26,3,156.07999999999998,0,Restaurants,156.07999999999998,278,25.0,2317,5.0
8c349aa1-d901-ef11-a574-b8cef6052491,30,4,126.19,0,Restaurants,126.19,278,25.0,2317,5.0
9883ca57-fc01-ef11-a574-b8cef6052491,33,1,106.2,1,Restaurants,106.2,278,25.0,2317,5.0
000dbf65-2a02-ef11-a574-b8cef6052491,24,5,212.25,0,Restaurants,212.25,278,25.0,2317,5.0
c3cadbac-fe01-ef11-a574-b8cef6052491,23,2,287.3,0,Restaurants,287.3,278,25.0,2317,5.0
1002c8ce-2002-ef11-a574-b8cef6052491,25,3,95.03999999999999,2,Restaurants,95.03999999999999,278,25.0,2317,5.0
95174994-f501-ef11-a574-b8cef6052491,33,1,30.28,1,Restaurants,30.28,278,25.0,2317,5.0
7b1fa776-0a02-ef11-a574-b8cef6052491,26,2,136.32999999999998,2,Restaurants,136.32999999999998,278,25.0,2317,5.0
dc65de40-0a02-ef11-a574-b8cef6052491,33,1,55.3,1,Restaurants,55.3,278,25.0,2317,5.0
8125df2f-1502-ef11-a574-b8cef6052491,33,1,152.95,1,Retailers,152.95,301,100.0,74,15.0
f60e2426-3402-ef11-a574-b8cef6052491,27,10,454.33000000000004,0,Restaurants,454.33000000000004,278,25.0,2317,5.0
f64352a8-0002-ef11-a574-b8cef6052491,25,5,184.74,0,Restaurants,184.74,278,25.0,2317,5.0
2063eb4c-1402-ef11-a574-b8cef6052491,33,1,103.99,1,Restaurants,103.99,278,25.0,2317,5.0
da1f0a45-1902-ef11-a574-b8cef6052491,33,1,39.67,1,Restaurants,39.67,278,25.0,2317,5.0
6fbd4a2b-4302-ef11-a574-b8cef6052491,33,1,54.6,1,Restaurants,54.6,278,25.0,2317,5.0
8f6fdd3a-3002-ef11-a574-b8cef6052491,33,2,66.41,1,Restaurants,66.41,278,25.0,2317,5.0
b26f880a-3702-ef11-a574-b8cef6052491,24,2,61.11,2,Restaurants,61.11,278,25.0,2317,5.0
215b9972-2402-ef11-a574-b8cef6052491,25,2,102.28,2,Restaurants,102.28,278,25.0,2317,5.0
de4237fe-fb01-ef11-a574-b8cef6052491,26,4,153.64,0,Restaurants,153.64,278,25.0,2317,5.0
fc95d65e-1402-ef11-a574-b8cef6052491,33,1,64.0,1,Restaurants,64.0,278,25.0,2317,5.0
1c0e4368-fa01-ef11-a574-b8cef6052491,32,2,114.89,1,Restaurants,114.89,278,25.0,2317,5.0
9a743da8-2b02-ef11-a574-b8cef6052491,33,1,66.0,1,Restaurants,66.0,278,25.0,2317,5.0
14cfa7aa-2e02-ef11-a574-b8cef6052491,27,7,312.45,0,Restaurants,312.45,278,25.0,2317,5.0
ecc15f4f-0d02-ef11-a574-b8cef6052491,33,1,35.66,1,Restaurants,35.66,278,25.0,2317,5.0
4ed89803-2702-ef11-a574-b8cef6052491,25,3,190.76,0,Restaurants,190.76,278,25.0,2317,5.0
77886054-4202-ef11-a574-b8cef6052491,33,1,179.95,1,Retailers,179.95,301,100.0,74,15.0
6a047c2c-d401-ef11-a574-b8cef6052491,26,7,494.76,0,Restaurants,494.76,278,25.0,2317,5.0
c2e2237d-f601-ef11-a574-b8cef6052491,26,4,146.75,0,Restaurants,146.75,278,25.0,2317,5.0
578ed54b-1a02-ef11-a574-b8cef6052491,31,3,189.48000000000002,0,Restaurants,189.48000000000002,278,25.0,2317,5.0
939ed661-3402-ef11-a574-b8cef6052491,33,1,97.79,1,Restaurants,97.79,278,25.0,2317,5.0
fef16b2c-0e02-ef11-a574-b8cef6052491,33,1,32.97,1,Restaurants,32.97,278,25.0,2317,5.0
1f007100-ff01-ef11-a574-b8cef6052491,33,1,46.0,1,Restaurants,46.0,278,25.0,2317,5.0
6c97e43a-0a02-ef11-a574-b8cef6052491,30,5,153.57,0,Restaurants,153.57,278,25.0,2317,5.0
0a9e8396-d201-ef11-a574-b8cef6052491,33,2,65.38,1,Restaurants,65.38,278,25.0,2317,5.0
fbd0d93c-2402-ef11-a574-b8cef6052491,33,1,39.09,1,Restaurants,39.09,278,25.0,2317,5.0
0fbce810-fd01-ef11-a574-b8cef6052491,25,2,155.14,2,Restaurants,155.14,278,25.0,2317,5.0
007ab84c-1b02-ef11-a574-b8cef6052491,33,1,29.9,1,Restaurants,29.9,278,25.0,2317,5.0
0ff0f8ee-0b02-ef11-a574-b8cef6052491,27,3,136.45,0,Restaurants,136.45,278,25.0,2317,5.0
6ecaaa2b-1e02-ef11-a574-b8cef6052491,33,1,31.8,1,Restaurants,31.8,278,25.0,2317,5.0
5a7ae842-f801-ef11-a574-b8cef6052491,31,2,99.91,1,Restaurants,99.91,278,25.0,2317,5.0
9eac1685-1702-ef11-a574-b8cef6052491,30,2,66.19,1,Restaurants,66.19,278,25.0,2317,5.0
3f3a6b4a-2602-ef11-a574-b8cef6052491,33,1,46.13,1,Restaurants,46.13,278,25.0,2317,5.0
cdc9cbfa-3102-ef11-a574-b8cef6052491,33,1,37.44,1,Restaurants,37.44,278,25.0,2317,5.0
768c1006-1502-ef11-a574-b8cef6052491,24,2,129.95,2,Restaurants,129.95,278,25.0,2317,5.0
750947b7-447c-ed11-816a-30e17161bfc9,33,1,35.9,1,Restaurants,35.9,278,25.0,2317,5.0
56192e08-3c02-ef11-a574-b8cef6052491,26,5,161.11,0,Restaurants,161.11,278,25.0,2317,5.0
450ea331-1e02-ef11-a574-b8cef6052491,33,1,76.99,1,Retailers,76.99,302,50.0,127,10.0
378dd54b-1a02-ef11-a574-b8cef6052491,25,2,127.33000000000001,2,Restaurants,127.33000000000001,278,25.0,2317,5.0
6a70ac25-1e02-ef11-a574-b8cef6052491,31,4,170.11,0,Restaurants,170.11,278,25.0,2317,5.0
7aa709a4-0202-ef11-a574-b8cef6052491,33,1,171.85,1,Fashion & Retail,171.85,329,100.0,80,5.0
ad0a927a-eb01-ef11-a574-b8cef6052491,26,5,206.51999999999998,0,Restaurants,206.51999999999998,278,25.0,2317,5.0
f89f21c0-2b02-ef11-a574-b8cef6052491,33,1,38.45,1,Restaurants,38.45,278,25.0,2317,5.0
8a17a7c1-1802-ef11-a574-b8cef6052491,33,2,53.24,1,Restaurants,53.24,278,25.0,2317,5.0
a75f48d3-3402-ef11-a574-b8cef6052491,33,1,63.95,1,Restaurants,63.95,278,25.0,2317,5.0
02441d97-2c02-ef11-a574-b8cef6052491,31,3,94.38,1,Restaurants,94.38,278,25.0,2317,5.0
69bb113f-1902-ef11-a574-b8cef6052491,33,1,30.53,1,Restaurants,30.53,278,25.0,2317,5.0
c98a4238-0702-ef11-a574-b8cef6052491,24,4,178.11,0,Restaurants,178.11,278,25.0,2317,5.0
18ac2405-0a02-ef11-a574-b8cef6052491,33,1,69.7,1,Restaurants,69.7,278,25.0,2317,5.0
b28d5683-3102-ef11-a574-b8cef6052491,23,3,112.76,0,Restaurants,112.76,278,25.0,2317,5.0
416c50e0-1902-ef11-a574-b8cef6052491,33,1,109.95,1,Fashion & Retail,109.95,329,100.0,80,5.0
054b7a13-0602-ef11-a574-b8cef6052491,33,1,32.68,1,Restaurants,32.68,278,25.0,2317,5.0
c0b0aa46-f501-ef11-a574-b8cef6052491,33,1,154.87,1,Retailers,154.87,275,150.0,14,30.0
b59c7d7d-1502-ef11-a574-b8cef6052491,32,1,179.9,1,Fashion & Retail,179.9,328,100.0,31,5.0
7c5313c1-2502-ef11-a574-b8cef6052491,33,1,72.95,1,Restaurants,72.95,278,25.0,2317,5.0
1ff56efa-d801-ef11-a574-b8cef6052491,30,2,126.63,1,Restaurants,126.63,278,25.0,2317,5.0
5471e4e7-f501-ef11-a574-b8cef6052491,25,2,104.17,2,Restaurants,104.17,278,25.0,2317,5.0
7aa856d5-0902-ef11-a574-b8cef6052491,30,2,128.57,1,Restaurants,128.57,278,25.0,2317,5.0
a8375555-1702-ef11-a574-b8cef6052491,33,1,33.0,1,Restaurants,33.0,278,25.0,2317,5.0
324fb8c2-3e02-ef11-a574-b8cef6052491,33,1,97.99,1,Restaurants,97.99,278,25.0,2317,5.0
5f229149-f101-ef11-a574-b8cef6052491,27,6,241.42,0,Restaurants,241.42,278,25.0,2317,5.0
cc7d0788-2102-ef11-a574-b8cef6052491,33,1,62.89,1,Restaurants,62.89,278,25.0,2317,5.0
9f369edc-fe01-ef11-a574-b8cef6052491,27,4,154.29,0,Restaurants,154.29,278,25.0,2317,5.0
7e09baf1-1f02-ef11-a574-b8cef6052491,33,1,39.1,1,Restaurants,39.1,278,25.0,2317,5.0
52410c68-0702-ef11-a574-b8cef6052491,26,2,103.56,2,Restaurants,103.56,278,25.0,2317,5.0
fc4eff5c-2e02-ef11-a574-b8cef6052491,32,3,94.53999999999999,1,Restaurants,94.53999999999999,278,25.0,2317,5.0
8e50499b-1c02-ef11-a574-b8cef6052491,33,1,171.99,1,Retailers,171.99,304,100.0,180,10.0
14cfa7aa-2e02-ef11-a574-b8cef6052491,27,7,312.45,0,Restaurants,312.45,278,25.0,2317,5.0
e03f4a45-2702-ef11-a574-b8cef6052491,33,1,159.95,1,Fashion & Retail,159.95,329,100.0,80,5.0
af071cfa-1402-ef11-a574-b8cef6052491,31,2,58.03,1,Restaurants,58.03,278,25.0,2317,5.0
2b5998b6-2e02-ef11-a574-b8cef6052491,27,2,60.08,2,Restaurants,60.08,278,25.0,2317,5.0
01afc9f0-d301-ef11-a574-b8cef6052491,33,1,27.03,1,Restaurants,27.03,278,25.0,2317,5.0
ab18fad5-f501-ef11-a574-b8cef6052491,33,1,43.8,1,Restaurants,43.8,278,25.0,2317,5.0
d8f15d15-f301-ef11-a574-b8cef6052491,33,1,34.24,1,Restaurants,34.24,278,25.0,2317,5.0
365a378e-d701-ef11-a574-b8cef6052491,33,1,77.95,1,Restaurants,77.95,278,25.0,2317,5.0
0439faf9-3002-ef11-a574-b8cef6052491,33,1,119.2,1,Restaurants,119.2,278,25.0,2317,5.0
fa2aca6b-2302-ef11-a574-b8cef6052491,33,1,188.0,1,Fashion & Retail,188.0,329,100.0,80,5.0
07796d3d-1702-ef11-a574-b8cef6052491,33,1,77.2,1,Restaurants,77.2,278,25.0,2317,5.0
b382b0d7-3a02-ef11-a574-b8cef6052491,27,3,85.43,2,Restaurants,85.43,278,25.0,2317,5.0
edd99281-1a02-ef11-a574-b8cef6052491,33,1,147.45,1,Restaurants,147.45,278,25.0,2317,5.0
9343691a-b559-ee11-b583-043f72dce669,33,1,37.99,1,Restaurants,37.99,278,25.0,2317,5.0
6a047c2c-d401-ef11-a574-b8cef6052491,26,7,494.76,0,Restaurants,494.76,278,25.0,2317,5.0
6a56c735-3902-ef11-a574-b8cef6052491,28,4,228.96999999999997,0,Restaurants,228.96999999999997,278,25.0,2317,5.0
1c36ce74-1902-ef11-a574-b8cef6052491,33,2,66.77,1,Restaurants,66.77,278,25.0,2317,5.0
64363c2d-2e02-ef11-a574-b8cef6052491,26,2,104.21000000000001,2,Restaurants,104.21000000000001,278,25.0,2317,5.0
efbc8667-2502-ef11-a574-b8cef6052491,32,2,119.19,1,Restaurants,119.19,278,25.0,2317,5.0
b22213e4-2402-ef11-a574-b8cef6052491,33,1,27.42,1,Restaurants,27.42,278,25.0,2317,5.0
1e3f0fbb-f101-ef11-a574-b8cef6052491,25,2,139.34,2,Restaurants,139.34,278,25.0,2317,5.0
75d37ec2-d501-ef11-a574-b8cef6052491,33,1,65.52,1,Restaurants,65.52,278,25.0,2317,5.0
e5c64279-2c02-ef11-a574-b8cef6052491,25,2,115.09,2,Restaurants,115.09,278,25.0,2317,5.0
efd65637-0602-ef11-a574-b8cef6052491,33,1,36.32,1,Restaurants,36.32,278,25.0,2317,5.0
02025aa2-0002-ef11-a574-b8cef6052491,25,7,199.22,0,Restaurants,199.22,278,25.0,2317,5.0
d30cd45d-2f02-ef11-a574-b8cef6052491,33,1,56.79,1,Restaurants,56.79,278,25.0,2317,5.0
e4ee305e-2102-ef11-a574-b8cef6052491,23,3,138.82,0,Restaurants,138.82,278,25.0,2317,5.0
921e13d7-1c02-ef11-a574-b8cef6052491,25,4,134.07999999999998,0,Restaurants,134.07999999999998,278,25.0,2317,5.0
bf6fea8b-1802-ef11-a574-b8cef6052491,30,8,284.96,0,Restaurants,284.96,278,25.0,2317,5.0
0a188c48-1602-ef11-a574-b8cef6052491,23,7,230.02,0,Restaurants,230.02,278,25.0,2317,5.0
dc8d1af7-3402-ef11-a574-b8cef6052491,23,5,220.69,0,Restaurants,220.69,278,25.0,2317,5.0
5a22eabe-0402-ef11-a574-b8cef6052491,24,2,157.49,2,Restaurants,157.49,278,25.0,2317,5.0
36fae974-1202-ef11-a574-b8cef6052491,33,1,37.2,1,Restaurants,37.2,278,25.0,2317,5.0
de627aec-d308-ee11-8177-1c98ec1324d5,24,3,273.55,0,Restaurants,273.55,278,25.0,2317,5.0
49cbaaa4-fb01-ef11-a574-b8cef6052491,33,2,63.68,1,Restaurants,63.68,278,25.0,2317,5.0
4a3a67fd-0702-ef11-a574-b8cef6052491,33,1,32.94,1,Restaurants,32.94,278,25.0,2317,5.0
44a9425c-0e02-ef11-a574-b8cef6052491,26,2,66.3,2,Restaurants,66.3,278,25.0,2317,5.0
4a9495bc-f301-ef11-a574-b8cef6052491,25,4,129.94,0,Restaurants,129.94,278,25.0,2317,5.0
197d0e91-0d02-ef11-a574-b8cef6052491,33,1,33.79,1,Restaurants,33.79,278,25.0,2317,5.0
fe44b38c-1902-ef11-a574-b8cef6052491,27,9,336.14,0,Restaurants,336.14,278,25.0,2317,5.0
bc554fed-1302-ef11-a574-b8cef6052491,27,2,102.31,2,Restaurants,102.31,278,25.0,2317,5.0
203f8231-0d02-ef11-a574-b8cef6052491,26,3,169.38,0,Restaurants,169.38,278,25.0,2317,5.0
783882f6-0602-ef11-a574-b8cef6052491,25,3,205.55,0,Restaurants,205.55,278,25.0,2317,5.0
8fbce810-fd01-ef11-a574-b8cef6052491,23,2,68.34,2,Restaurants,68.34,278,25.0,2317,5.0
4aab4c95-3902-ef11-a574-b8cef6052491,33,1,90.0,1,Restaurants,90.0,278,25.0,2317,5.0
2187b29e-fb01-ef11-a574-b8cef6052491,26,4,157.51999999999998,0,Restaurants,157.51999999999998,278,25.0,2317,5.0
8a2b27d0-1b02-ef11-a574-b8cef6052491,27,6,199.57999999999998,0,Restaurants,199.57999999999998,278,25.0,2317,5.0
aec15d7c-fd01-ef11-a574-b8cef6052491,31,2,74.28,1,Restaurants,74.28,278,25.0,2317,5.0
6f705d44-2d02-ef11-a574-b8cef6052491,33,1,30.89,1,Restaurants,30.89,278,25.0,2317,5.0
bf578bbf-d101-ef11-a574-b8cef6052491,30,2,111.93,1,Restaurants,111.93,278,25.0,2317,5.0
d8e211ff-1a02-ef11-a574-b8cef6052491,26,5,168.74,0,Restaurants,168.74,278,25.0,2317,5.0
db3dbc1f-0102-ef11-a574-b8cef6052491,33,1,89.89,1,Restaurants,89.89,278,25.0,2317,5.0
8a00894e-0c02-ef11-a574-b8cef6052491,33,1,415.26,0,Retailers,415.26,302,50.0,127,10.0
ebe6c147-1502-ef11-a574-b8cef6052491,28,2,78.6,2,Restaurants,78.6,278,25.0,2317,5.0
b8bae452-3802-ef11-a574-b8cef6052491,25,2,56.98,2,Restaurants,56.98,278,25.0,2317,5.0
7f4f7203-2e02-ef11-a574-b8cef6052491,33,1,100.5,1,Restaurants,100.5,278,25.0,2317,5.0
0b3ee61e-bea2-ed11-816b-f403433e0c0d,26,5,158.91,0,Restaurants,158.91,278,25.0,2317,5.0
e61057d1-2302-ef11-a574-b8cef6052491,32,2,79.17,1,Restaurants,79.17,278,25.0,2317,5.0
64894238-0702-ef11-a574-b8cef6052491,33,1,39.41,1,Restaurants,39.41,278,25.0,2317,5.0
4cf8ee3d-4402-ef11-a574-b8cef6052491,27,3,162.26999999999998,0,Restaurants,162.26999999999998,278,25.0,2317,5.0
bfa9ed51-0902-ef11-a574-b8cef6052491,26,2,53.81,2,Restaurants,53.81,278,25.0,2317,5.0
73f6bef5-0c02-ef11-a574-b8cef6052491,33,1,30.6,1,Restaurants,30.6,278,25.0,2317,5.0
4e0694f1-0e02-ef11-a574-b8cef6052491,33,1,27.0,1,Restaurants,27.0,278,25.0,2317,5.0
63831d6f-2702-ef11-a574-b8cef6052491,33,1,33.92,1,Restaurants,33.92,278,25.0,2317,5.0
6ff39eea-1702-ef11-a574-b8cef6052491,33,1,25.74,1,Restaurants,25.74,278,25.0,2317,5.0
38fccaf6-1e02-ef11-a574-b8cef6052491,33,2,134.25,1,Restaurants,134.25,278,25.0,2317,5.0
be556ee0-0802-ef11-a574-b8cef6052491,33,1,35.75,1,Restaurants,35.75,278,25.0,2317,5.0
ba870c4e-ff01-ef11-a574-b8cef6052491,32,2,70.44,1,Restaurants,70.44,278,25.0,2317,5.0
44eb3eed-0902-ef11-a574-b8cef6052491,34,1,151.99,1,Retailers,151.99,302,50.0,127,10.0
fe985f9a-1b02-ef11-a574-b8cef6052491,33,1,162.7,1,Restaurants,162.7,278,25.0,2317,5.0
7fe5d9e1-fd01-ef11-a574-b8cef6052491,33,2,97.52,1,Restaurants,97.52,278,25.0,2317,5.0
0a5c0d92-fa01-ef11-a574-b8cef6052491,28,3,120.35,0,Restaurants,120.35,278,25.0,2317,5.0
a603a718-3202-ef11-a574-b8cef6052491,33,1,33.5,1,Restaurants,33.5,278,25.0,2317,5.0
14cda8b2-2202-ef11-a574-b8cef6052491,33,1,265.44,1,Retailers,265.44,302,50.0,127,10.0
5d45535c-2602-ef11-a574-b8cef6052491,33,1,37.77,1,Restaurants,37.77,278,25.0,2317,5.0
647bd269-0902-ef11-a574-b8cef6052491,25,3,119.64,0,Restaurants,119.64,278,25.0,2317,5.0
