,date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,fixed_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount,Recency,Frequency,Monetary,Cluster
4181,2024-05-05 18:00:00,2024-05-02,0b77b885-a9fc-48ba-8f0f-50ef39cf02cb,a4b5ea2e-3002-ef11-a574-b8cef6052491,LOYAL,,584123418664853,AUD,36,25.89,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,25.89,1
4182,2024-05-05 17:45:00,2024-05-02,e7a234a8-6c4e-4396-bb9c-4942604c42b1,000dbf65-2a02-ef11-a574-b8cef6052491,LOYAL,,464123207013610,AUD,36,29.69,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,24,5,212.25,0
4183,2024-05-05 17:45:00,2024-05-02,bfc9acc7-02ba-49cd-a8b4-6f9cab5cbc3a,96ed9b47-3102-ef11-a574-b8cef6052491,LOYAL,,304123313270565,AUD,36,66.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,30,2,135.0,1
4184,2024-05-05 17:45:00,2024-05-02,56218c38-2da6-4032-a7ab-01fb6a7b0dc8,77cea35f-1502-ef11-a574-b8cef6052491,LOYAL,,584123459887549,AUD,36,56.23,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,56.23,1
4185,2024-05-05 17:45:00,2024-05-02,3c0c7a35-261f-4ce7-82ce-687dd662d49e,6d85cd13-0102-ef11-a574-b8cef6052491,LOYAL,,304123246090500,AUD,36,27.57,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,24,4,109.86,0
4186,2024-05-05 17:45:00,2024-05-02,2bbd510c-3e30-4aa1-8305-d8369325f85d,c55fde5b-3402-ef11-a574-b8cef6052491,NEW,,304123307940997,AUD,36,126.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,2,247.42000000000002,0
4187,2024-05-05 17:30:00,2024-05-02,f98f3c40-8c03-44d3-893b-06a5c5f643ef,9fe841dc-1402-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",304123412468274,AUD,36,170.98,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,33,1,170.98,1
4188,2024-05-05 17:30:00,2024-05-02,f08251f8-7b7b-4149-bea1-a2caaa09a267,e058e585-0702-ef11-a574-b8cef6052491,LOYAL,,384123360432459,AUD,36,40.74,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,28,2,69.14,2
4189,2024-05-05 17:30:00,2024-05-02,ddefe284-684c-48ca-afed-7bda222a4729,5f229149-f101-ef11-a574-b8cef6052491,LOYAL,,304123263498810,AUD,36,34.65,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,27,6,241.42,0
4190,2024-05-05 17:30:00,2024-05-02,d26be02d-25d2-42de-991b-bbfafdc55ff0,85c555da-1902-ef11-a574-b8cef6052491,LOYAL,,384123087382000,AUD,36,31.37,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,2,104.76,2
4191,2024-05-05 17:30:00,2024-05-02,d15ea5be-a48e-4c74-a0cf-14713c9ee311,c83072fa-ee01-ef11-a574-b8cef6052491,LOYAL,,464123263817479,AUD,36,98.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,98.29,1
4192,2024-05-05 17:30:00,2024-05-02,cab0d9bc-fa24-4d97-bcb9-7d4865007e3b,6b9e2784-3202-ef11-a574-b8cef6052491,LOYAL,,464123259955375,AUD,36,113.4,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,113.4,1
4193,2024-05-05 17:30:00,2024-05-02,b915291a-ae61-4510-ae7a-f16a20a69aa6,8b9b91d3-0702-ef11-a574-b8cef6052491,LOYAL,,464123311123960,AUD,36,47.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,3,182.17000000000002,0
4194,2024-05-05 17:30:00,2024-05-02,8d30f66a-3b18-411f-a8ca-874543c56b8a,0ec382b9-ff01-ef11-a574-b8cef6052491,LOYAL,,304123340156088,AUD,36,28.9,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,4,120.19,0
4195,2024-05-05 17:30:00,2024-05-02,5b286b7b-4c8b-4ac2-b663-312a57a3fb70,2e0a0757-2e02-ef11-a574-b8cef6052491,LOYAL,,584123165284167,AUD,36,43.43,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,2,68.43,2
4196,2024-05-05 17:30:00,2024-05-02,334aa2d6-d914-4b5e-9ae3-4834f825fcbc,53df97e4-0602-ef11-a574-b8cef6052491,LOYAL,,464123342258942,AUD,36,68.9,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,68.9,1
4197,2024-05-05 17:30:00,2024-05-02,0f4b4ba3-273b-43a2-9e40-ae0306ac6afe,63f1dbd2-2c02-ef11-a574-b8cef6052491,LOYAL,,384123285359764,AUD,36,52.17,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,27,4,184.6,0
4198,2024-05-05 17:30:00,2024-05-02,0821519a-eb88-4d99-b778-c1cf40e21509,9e17d7ee-3902-ef11-a574-b8cef6052491,LOYAL,,584123115350939,AUD,36,32.42,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,32.42,1
4199,2024-05-05 17:30:00,2024-05-02,07f52970-4948-495e-947a-d167d042410d,108683e5-0702-ef11-a574-b8cef6052491,LOYAL,,384123188885819,AUD,36,42.87,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,42.87,1
4200,2024-05-05 17:30:00,2024-05-02,0685ce60-dd7f-4df8-908f-68a3e7d6f597,bba2e1db-fd01-ef11-a574-b8cef6052491,LOYAL,,304123363797213,AUD,36,35.05,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,5,176.65,0
4201,2024-05-05 17:15:00,2024-05-02,f856bbeb-6a9c-4f8d-bc03-25cd4b9b458c,735542c0-2402-ef11-a574-b8cef6052491,LOYAL,,584123235715282,AUD,36,45.15,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,45.15,1
4202,2024-05-05 17:15:00,2024-05-02,e3fd6f7d-6822-4055-8d96-4993da6187db,4c189e09-0302-ef11-a574-b8cef6052491,LOYAL,,584123044381743,AUD,36,26.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,28,3,89.18,0
4203,2024-05-05 17:15:00,2024-05-02,d3184181-a13c-420b-a084-9b5d51dc488a,92e05d73-0102-ef11-a574-b8cef6052491,NEW,,384123306616719,AUD,36,55.39,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,4,151.54,0
4204,2024-05-05 17:15:00,2024-05-02,b95e2331-1cc4-4f84-8f57-ee59f755935b,732efe5c-d501-ef11-a574-b8cef6052491,LOYAL,,464123186341822,AUD,36,55.75,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,3,160.36,0
4205,2024-05-05 17:15:00,2024-05-02,b2aa2658-6493-41b4-b973-1ddcc101310a,afff68f0-3302-ef11-a574-b8cef6052491,LOYAL,,464123275528278,AUD,36,85.49,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,2,176.38,0
4206,2024-05-05 17:15:00,2024-05-02,979cea4d-5c57-4900-b1ba-100aaa0bd066,c2a60a35-3802-ef11-a574-b8cef6052491,LOYAL,,384123362292275,AUD,36,33.94,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,33.94,1
4207,2024-05-05 17:15:00,2024-05-02,95fc9258-40a4-47c3-a92f-521d393b8235,b547bbf3-d701-ef11-a574-b8cef6052491,NEW,,384123067630421,AUD,36,117.24,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,302,Get $10 back on 1st Purchase of $50+,248,,FIXED,10.0,50.0,NO,ONLY,1.0,127,127,10.0,33,1,117.24,1
4208,2024-05-05 17:15:00,2024-05-02,92e3f33e-a905-4b5a-90ab-058d1bfa7ed0,c69d2fb9-1502-ef11-a574-b8cef6052491,LOYAL,,384123333803286,AUD,36,51.98,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,51.98,1
4209,2024-05-05 17:15:00,2024-05-01,7edbe330-4567-4935-a4ab-9d435d174ad3,0621df8d-3702-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",384122846393312,AUD,36,210.51,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,34,1,210.51,1
4210,2024-05-05 17:15:00,2024-05-02,550650a7-0906-449c-abc8-2003e03bdbcd,458cfdf5-2402-ef11-a574-b8cef6052491,LOYAL,,584123222262852,AUD,36,73.8,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,23,5,298.28999999999996,0
4211,2024-05-05 17:15:00,2024-05-02,515cdba7-33c9-4647-b746-e0cbe321bea0,6805c400-3202-ef11-a574-b8cef6052491,LOYAL,,384123227371154,AUD,36,28.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,7,390.95,0
4212,2024-05-05 17:15:00,2024-05-02,4e642026-549c-4fa7-b08b-68d072b12431,3ceb3924-d901-ef11-a574-b8cef6052491,LOYAL,,304123082640354,AUD,36,29.63,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,24,4,134.23,0
4213,2024-05-05 17:15:00,2024-05-02,4368bb28-014d-4628-8732-87e1f2ca5687,de226fd7-d101-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584123022363777,AUD,36,121.6,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,33,1,121.6,1
4214,2024-05-05 17:15:00,2024-05-02,2f740fbf-b4ae-4478-a43a-0ebd4f9b7073,767fd1ef-1602-ef11-a574-b8cef6052491,LOYAL,,304123145669204,AUD,36,51.02,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,28,3,162.79000000000002,0
4215,2024-05-05 17:15:00,2024-05-02,20c1e7bc-b444-44e1-bdca-257a64227303,acfb5a56-2602-ef11-a574-b8cef6052491,LOYAL,,384123276595371,AUD,36,53.0,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,3,149.0,0
4216,2024-05-05 17:15:00,2024-05-02,06259363-0398-45ff-958d-ec69e0b6834e,72509e48-1d02-ef11-a574-b8cef6052491,LOYAL,,304123338514177,AUD,36,72.5,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,24,3,227.72,0
4217,2024-05-05 17:15:00,2024-05-02,0539f352-97ce-46c5-ba0f-d99b22b68d44,37c483fb-3a02-ef11-a574-b8cef6052491,NEW,,304123336092222,AUD,36,49.53,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,28,2,81.66,2
4218,2024-05-05 17:00:00,2024-05-02,fa7dd99b-55c2-4f99-8023-7c670299cc6b,8f890b1d-0a02-ef11-a574-b8cef6052491,LOYAL,,384123330569530,AUD,36,72.65,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,27,2,161.15,2
4219,2024-05-05 17:00:00,2024-05-02,ed79b7b9-c950-4e7d-9754-f52f5e6b49f6,5ff27c31-1702-ef11-a574-b8cef6052491,LOYAL,,384123317025430,AUD,36,34.83,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,6,276.84000000000003,0
4220,2024-05-05 17:00:00,2024-05-02,b60c2707-9858-493d-8c3b-42f7df6f66d2,3af55c4f-1702-ef11-a574-b8cef6052491,LAPSED,,304123391077145,AUD,36,47.6,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,47.6,1
4221,2024-05-05 17:00:00,2024-05-02,b1bd7e8a-1055-43de-8d70-cd067b860905,c4a088fd-0e02-ef11-a574-b8cef6052491,LOYAL,,464123201892935,AUD,36,52.84,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,52.84,1
4222,2024-05-05 17:00:00,2024-05-02,adab190a-e127-4455-b49e-40e6731d8777,030c15ed-fc01-ef11-a574-b8cef6052491,NEW,,464123257753900,AUD,36,74.79,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,74.79,1
4223,2024-05-05 17:00:00,2024-05-02,a46786ad-1d61-4303-8bef-54c3886f3519,7f90ecde-2502-ef11-a574-b8cef6052491,LOYAL,,464123297801186,AUD,36,45.64,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,24,4,225.13,0
4224,2024-05-05 17:00:00,2024-05-02,a1b352e8-05fe-4294-852e-7c5c258caaf8,e5821876-2102-ef11-a574-b8cef6052491,LOYAL,,384123313602034,AUD,36,82.96,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,82.96,1
4225,2024-05-05 17:00:00,2024-05-02,82e6587b-5f5e-4891-a3f7-833999a16246,72f5f3ee-1502-ef11-a574-b8cef6052491,NEW,,384123265392798,AUD,36,129.95,IN-STORE,262,General Pants Co. Instore,Robina,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,33,1,129.95,1
4226,2024-05-05 17:00:00,2024-05-02,8011882f-4ac8-403a-980d-366c2ca0f745,15de68c8-1902-ef11-a574-b8cef6052491,LOYAL,,584123064690787,AUD,36,26.99,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,26.99,1
4227,2024-05-05 17:00:00,2024-05-02,55c9a15c-1065-45cc-999d-77df90db8265,466cf649-3402-ef11-a574-b8cef6052491,LAPSED,,384123401354850,AUD,36,34.84,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,34.84,1
4228,2024-05-05 17:00:00,2024-05-02,515cdba7-33c9-4647-b746-e0cbe321bea0,6805c400-3202-ef11-a574-b8cef6052491,LOYAL,,304123498428748,AUD,36,57.45,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,7,390.95,0
4229,2024-05-05 17:00:00,2024-05-02,2ad3e928-219c-4337-b38c-faf971d384f8,16fa45a2-2b02-ef11-a574-b8cef6052491,LOYAL,,464123373120378,AUD,36,45.88,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,2,100.97,1
4230,2024-05-05 16:45:00,2024-05-01,c2b2c0ec-d806-4277-adb5-73249ea33f49,bc4c0a81-2702-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",464122826274492,AUD,36,109.98,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,34,1,109.98,1
4231,2024-05-05 16:45:00,2024-05-02,ae3f29e0-4064-495f-b363-1833102f6678,d6d914f9-1a02-ef11-a574-b8cef6052491,LOYAL,,464123323256383,AUD,36,54.13,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,4,169.41,0
4232,2024-05-05 16:45:00,2024-05-01,9ef2af1e-14f3-4134-8bdd-45ce876b4352,1ae3d355-4402-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",464122776726411,AUD,36,297.97,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,304,Spend $100 get $10 Cashback,249,,FIXED,10.0,100.0,YES,,,185,180,10.0,34,1,297.97,0
4233,2024-05-05 16:45:00,2024-05-02,7db9c27a-7d31-421c-914e-1066c7f14be5,7a6f3cad-1c02-ef11-a574-b8cef6052491,LOYAL,,304123246066263,AUD,36,32.56,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,32.56,1
4234,2024-05-05 16:45:00,2024-05-02,797d3632-b168-4b48-b16e-9045eb1e56df,95b821f1-3402-ef11-a574-b8cef6052491,LOYAL,,584123829079840,AUD,36,34.89,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,29,3,98.18,0
4235,2024-05-05 16:30:00,2024-05-02,c24c40cc-881b-4a17-a1b7-143a2ab4935e,3425bd9e-f301-ef11-a574-b8cef6052491,LOYAL,,584123378499324,AUD,36,26.59,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,26.59,1
4236,2024-05-05 16:30:00,2024-05-02,44291b48-cebb-4371-986f-dfcddf7c6b85,03d3a226-1f02-ef11-a574-b8cef6052491,LOYAL,,304123331653210,AUD,36,33.3,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,2,65.85,1
4237,2024-05-05 16:15:00,2024-05-02,e7a04398-76c6-4a41-97d9-e44e80a372e6,99820309-3502-ef11-a574-b8cef6052491,LOYAL,,304123357180435,AUD,36,32.67,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,32.67,1
4238,2024-05-05 16:15:00,2024-05-02,dc5470ec-e7fc-4672-a1d4-9e345e0f07dc,2fbd4d9c-2b02-ef11-a574-b8cef6052491,NEW,,464123268263580,AUD,36,138.3,IN-STORE,262,General Pants Co. Instore,CHERMSIDE,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,33,1,138.3,1
4239,2024-05-05 16:15:00,2024-05-02,d06f41e3-b44c-4859-82ac-9cbe11a88d35,db02afe6-2002-ef11-a574-b8cef6052491,LOYAL,,464123271590087,AUD,36,71.14,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,71.14,1
4240,2024-05-05 16:15:00,2024-05-02,c9396445-cbe9-4897-8316-e34b852f3b53,5d73e816-f501-ef11-a574-b8cef6052491,LOYAL,,304123297951550,AUD,36,67.28,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,67.28,1
4241,2024-05-05 16:15:00,2024-05-02,bbac42ec-6589-4fbb-a103-7cfdd96a1a84,01373dbe-1b02-ef11-a574-b8cef6052491,NEW,,384123290250873,AUD,36,174.85,IN-STORE,262,General Pants Co. Instore,Maroochydore,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,33,1,174.85,1
4242,2024-05-05 16:15:00,2024-05-02,8ad12d91-cc15-43d1-a122-583a6569f6e7,1f355fcf-0902-ef11-a574-b8cef6052491,NEW,,464123142343749,AUD,36,69.94,E-COMMERCE,235,Pet Circle,Sydney,Australia,Retailers,302,Get $10 back on 1st Purchase of $50+,248,,FIXED,10.0,50.0,NO,ONLY,1.0,127,127,10.0,33,1,69.94,1
4243,2024-05-05 16:15:00,2024-05-02,82d73b47-d3e9-417d-9c4c-8dbeabf77c87,9ddca93c-1d02-ef11-a574-b8cef6052491,LOYAL,,584123214018661,AUD,36,53.45,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,25,4,198.15,0
4244,2024-05-05 16:15:00,2024-05-02,767ee645-95dc-4ecb-9aef-9908cb1cac71,99649f7c-0a02-ef11-a574-b8cef6052491,NEW,,464123280245576,AUD,36,211.89,IN-STORE,262,General Pants Co. Instore,WOLLONGONG,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,33,1,211.89,1
4245,2024-05-05 16:15:00,2024-05-02,24382a68-41ba-4586-bbb6-49322935f2ea,bd67fdf2-d601-ef11-a574-b8cef6052491,LOYAL,,464123274758048,AUD,36,34.29,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,34.29,1
4246,2024-05-05 16:15:00,2024-05-02,1935f151-7462-4b19-9211-c4fa24c43c4f,3db3f22d-1a02-ef11-a574-b8cef6052491,LOYAL,,464123458629380,AUD,36,31.94,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,31.94,1
4247,2024-05-05 16:15:00,2024-05-02,15e3e469-6c01-4dde-ab9f-f46f3011f678,7394e6af-fa01-ef11-a574-b8cef6052491,LOYAL,,304123107142111,AUD,36,48.44,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,26,2,79.25999999999999,2
4248,2024-05-05 16:00:00,2024-05-02,d0b45bf1-fde3-4e32-945b-ed091a7886ef,9f383c80-1f02-ef11-a574-b8cef6052491,LOYAL,,584123466459999,AUD,36,26.92,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,31,4,192.43,0
4249,2024-05-05 16:00:00,2024-05-02,ca4a31ee-1207-4509-96a5-c7c5278bdef8,cc463501-f001-ef11-a574-b8cef6052491,LOYAL,,384123060112604,AUD,36,66.7,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,66.7,1
4250,2024-05-05 16:00:00,2024-05-02,c1311983-c5b0-4138-b2ef-8981468e1707,57060792-0e02-ef11-a574-b8cef6052491,LOYAL,,384123305903318,AUD,36,66.2,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,66.2,1
4251,2024-05-05 16:00:00,2024-05-02,b7c2d726-5041-4711-944b-cccd46b0b752,198c1006-1502-ef11-a574-b8cef6052491,LOYAL,,304123369080711,AUD,36,40.49,E-COMMERCE,216,Menulog,SYDNEY,Australia,Restaurants,278,Spend $25 and get $5 Cashback,237,,FIXED,5.0,25.0,YES,,,3372,2317,5.0,33,1,40.49,1
4252,2024-05-05 16:00:00,2024-05-02,ad3c92b5-20ed-416a-a843-a4e33d802435,47f1e0c1-2602-ef11-a574-b8cef6052491,LOYAL,,584123063573419,AUD,36,218.86,IN-STORE,262,General Pants Co. Instore,CASTLE HILL,Australia,Fashion & Retail,329,Spend $100 get $5 Cashback,273,,FIXED,5.0,100.0,YES,,,80,80,5.0,33,1,218.86,1
