date,transaction_date,cardholder_id,card_id,card_segment,offer_segment,transaction_id,transaction_currency,transaction_currency_code,transaction_amount,transaction_sales_channel,merchant_id,merchant_name,merchant_city,merchant_country,category_key,offer_id,offer_title,ruleset_id,redemption_limit,discount_type,percentage_value,minimum_spend,reward_every_transaction,reward_frequency,minimum_transactions,seg_total_transaction_count,seg_unique_user_count,casback_amount
"2024-05-08 12:00:00",2024-05-05T10:21:31,5b222703-c556-4443-be38-3da5814e9576,4a379dde-0602-ef11-a574-b8cef6052491,NEW,,584126372914160,AUD,36,92.80,E-COMMERCE,209,"Sydney Tower Eye Australia",Sydney,Australia,Entertainment,286,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,15,14,4.63
"2024-05-08 11:45:00",2024-05-05T12:08:56,8eff1bd6-b649-4d6f-9ac4-777036c441c4,a1fb6844-f201-ef11-a574-b8cef6052491,NEW,,304126437361308,AUD,36,513.38,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,10.26
"2024-05-08 11:30:00",2024-05-05T05:45:24,c0d703bd-979e-4720-b7b4-6c29368128c0,d2380412-1502-ef11-a574-b8cef6052491,NEW,,384126207240223,AUD,36,141.93,IN-STORE,223,"Novo Shoes Instore",GRAVATT,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,21.28
"2024-05-08 11:00:00",2024-05-04T00:47:10,ecd4554f-21c4-4c79-bdd4-960d23d21a32,4eaf048d-2702-ef11-a574-b8cef6052491,NEW,,464125028309486,AUD,36,78.94,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,1.57
"2024-05-08 11:00:00",2024-05-06T11:23:12,18842a98-9ced-4b75-9c92-233bb8f9e537,63de57a0-1b02-ef11-a574-b8cef6052491,NEW,,304127409928231,AUD,36,24.99,E-COMMERCE,252,"Move with us","Burleigh Heads",Australia,"Health and Wellness",314,"Get 15% Cashback on All Purchases",259,NULL,PERCENTAGE,15.0,NULL,YES,NULL,NULL,38,38,3.74
"2024-05-08 10:00:00",2024-05-04T05:08:43,dd9d0141-7df5-4ba3-95f0-b0908b060dbd,903318aa-3d02-ef11-a574-b8cef6052491,NEW,,464125185235774,AUD,36,43.75,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,0.87
"2024-05-08 10:00:00",2024-05-05T22:46:53,6cc77b77-149c-414b-bf18-3ca4d73f38eb,b8b46da6-0a02-ef11-a574-b8cef6052491,NEW,,464126820132123,AUD,36,158.26,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,11.07
"2024-05-08 10:00:00",2024-05-04T01:50:34,499210df-67e2-43da-95b8-65e266ce648e,d61c9642-0c02-ef11-a574-b8cef6052491,NEW,,384125066341692,AUD,36,546.15,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,10.92
"2024-05-08 09:00:00",2024-04-29T07:31:11,6ec10061-98b5-4502-a277-ff3901469f83,a2250b91-1702-ef11-a574-b8cef6052491,LAPSED,"LOYAL, LAPSED",384120270711860,AUD,36,178.89,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,311,"Get 5% Cashback on All Purchases",256,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,14,13,8.94
"2024-05-08 08:15:00",2024-05-05T05:41:07,2b5005f1-ce6d-4397-9080-f5203ea023c8,b0b915bf-3902-ef11-a574-b8cef6052491,NEW,,464126204675220,AUD,36,130.54,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,2.61
"2024-05-08 08:15:00",2024-05-06T01:11:14,0d11402e-fe3b-4b71-a97a-bd4c9bee8483,87c6ed4d-2302-ef11-a574-b8cef6052491,NEW,,384127042749299,AUD,36,129.95,IN-STORE,255,"Shoes & Sox",Macquarie,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,6.49
"2024-05-08 07:45:00",2024-05-03T23:19:56,fcff4400-1c3f-4ed9-830d-be08336db55c,856e66c5-2302-ef11-a574-b8cef6052491,NEW,,464124839965718,AUD,36,129.60,E-COMMERCE,240,"Automotive Superstore","Castle Hill",Australia,Retailers,312,"Get 2% Cashback on All Purchases",257,NULL,PERCENTAGE,2.0,NULL,YES,NULL,NULL,87,86,2.59
"2024-05-08 07:00:00",2024-05-06T03:33:28,101d755e-939a-4081-a2db-73b1b2764751,cb288744-1f02-ef11-a574-b8cef6052491,LOYAL,,584127128082985,AUD,36,69.95,IN-STORE,255,"Shoes & Sox",Joondalup,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.49
"2024-05-07 20:00:00",2024-05-05T02:59:08,794be1df-2d6f-4d24-accc-c8f3ce389ebb,77c7c519-0102-ef11-a574-b8cef6052491,NEW,,384126107487089,AUD,36,51.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,2.54
"2024-05-07 19:45:00",2024-05-05T00:43:05,fe7541f9-86ba-4028-9eed-2ff589140bbb,1cbe17b5-0102-ef11-a574-b8cef6052491,NEW,,304126025850081,AUD,36,279.66,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,27.96
"2024-05-07 19:15:00",2024-05-04T06:51:14,9a1ae50e-0ec4-4e88-a3a2-c07e20dab405,dfe51cb8-f501-ef11-a574-b8cef6052491,NEW,,464125246746797,AUD,36,72.90,IN-STORE,255,"Shoes & Sox",Indooroopilly,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.64
"2024-05-07 18:45:00",2024-05-04T02:45:24,477b4e33-638f-4972-b341-947c2faf28a8,6e4b1b77-fe01-ef11-a574-b8cef6052491,NEW,,304125099246410,AUD,36,124.93,IN-STORE,223,"Novo Shoes Instore",CHERMSIDE,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,18.73
"2024-05-07 18:30:00",2024-05-05T00:58:27,ff75d212-efa8-4b46-b43d-3eeb526d6119,a405a26a-3002-ef11-a574-b8cef6052491,NEW,,584126035070562,AUD,36,49.50,E-COMMERCE,214,"SEALIFE Melbourne Australia",Melbourne,Australia,Entertainment,290,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,32,31,2.47
"2024-05-07 18:00:00",2024-05-05T03:53:49,e94dd699-8816-4591-a30e-09da9395bfc8,b40ad11d-1c02-ef11-a574-b8cef6052491,NEW,,464126140293703,AUD,36,82.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,4.09
"2024-05-07 17:45:00",2024-05-05T02:57:28,fe4ec5c7-5800-44bb-86d6-29634019cf7d,87e57e29-fe01-ef11-a574-b8cef6052491,NEW,,464126106486960,AUD,36,80.00,IN-STORE,255,"Shoes & Sox","Mt Gravatt",Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,4.00
"2024-05-07 17:45:00",2024-05-05T11:12:44,ec980453-5c9b-43b7-bc27-2808c524c879,535f29ba-2b02-ef11-a574-b8cef6052491,LAPSED,,464126403647260,AUD,36,166.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,16.69
"2024-05-07 17:30:00",2024-05-05T12:05:58,deb5098a-1998-4955-805f-e6ab13d851e0,612db41f-1e02-ef11-a574-b8cef6052491,NEW,,464126435580176,AUD,36,250.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,25.00
"2024-05-07 17:30:00",2024-05-04T06:20:12,5e1ccc11-895e-4141-aa4a-37ae432d90c1,ebd1a2da-2702-ef11-a574-b8cef6052491,LOYAL,,464125228120791,AUD,36,105.93,IN-STORE,223,"Novo Shoes Instore",CHADSTONE,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,15.88
"2024-05-07 15:45:00",2024-05-05T07:07:15,b9ff6984-32ab-453c-81e5-1638d37aeb83,966a1ba8-1602-ef11-a574-b8cef6052491,LOYAL,,464126256354608,AUD,36,168.41,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,16.84
"2024-05-07 15:45:00",2024-05-04T05:57:43,a0c5a9ff-66f7-4f69-8ab4-197f493cb0ca,44f45f56-0202-ef11-a574-b8cef6052491,NEW,,584125214638470,AUD,36,119.43,IN-STORE,223,"Novo Shoes Instore",LOGANHOLME,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,17.91
"2024-05-07 15:00:00",2024-05-05T08:54:58,b033a7a0-98a7-4aff-aab8-730a67b7e1e7,4e4ac102-0202-ef11-a574-b8cef6052491,LOYAL,"LOYAL, LAPSED",584126320984618,AUD,36,54.21,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,311,"Get 5% Cashback on All Purchases",256,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,14,13,2.71
"2024-05-07 14:15:00",2024-05-05T01:19:50,7f7ee026-8d12-4acb-bf37-b6506b06d758,b3dc80b6-1902-ef11-a574-b8cef6052491,NEW,,464126047908202,AUD,36,69.95,IN-STORE,255,"Shoes & Sox",Chermside,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.49
"2024-05-07 14:15:00",2024-05-04T01:53:20,6b1455f5-5c45-470e-a1e9-9e394a96c2b7,efd54b06-cb11-ea11-8111-f403434a779a,NEW,,464125068003956,AUD,36,167.38,IN-STORE,223,"Novo Shoes Instore",COOMERA,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,25.10
"2024-05-07 14:00:00",2024-05-05T01:07:45,20f38dfb-f607-49de-83ef-ddeab64c80c0,5b5f5bfa-8732-ed11-8159-f403434a779b,NEW,,584126040657185,AUD,36,99.00,IN-STORE,259,Superdry,Chatswood,Australia,"Fashion & Retail",321,"Get 5% Cashback on All Purchases",264,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,20,20,4.95
"2024-05-07 12:45:00",2024-05-05T05:45:47,285c3fe0-78c6-4cf7-acdf-1ba7279568a5,a3e62ebf-1c02-ef11-a574-b8cef6052491,LOYAL,,584126207477569,AUD,36,80.00,IN-STORE,255,"Shoes & Sox",Joondalup,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,4.00
"2024-05-07 12:30:00",2024-05-05T02:26:06,41cb9806-da25-48bf-9aed-9ae50468e35f,c455a9d2-e901-ef11-a574-b8cef6052491,NEW,,464126087668885,AUD,36,84.08,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,5.88
"2024-05-07 12:00:00",2024-05-05T08:03:47,e4f97ada-c2e6-42fd-8492-fba8031e459c,1d887899-1a02-ef11-a574-b8cef6052491,NEW,,464126290277370,AUD,36,162.50,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,16.25
"2024-05-07 11:00:00",2024-05-05T06:27:52,eb55623d-9fce-4a32-85d2-71c72d856ab7,33b4203c-ef01-ef11-a574-b8cef6052491,NEW,,584126232728562,AUD,36,41.60,E-COMMERCE,209,"Sydney Tower Eye Australia",Sydney,Australia,Entertainment,286,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,15,14,2.08
"2024-05-07 10:45:00",2024-05-04T05:20:34,3c36c078-b05a-4333-ac48-c96954aa8149,5402c02b-f901-ef11-a574-b8cef6052491,NEW,,304125192349990,AUD,36,109.93,IN-STORE,223,"Novo Shoes Instore","ROCKHAMPTON DC",Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,16.48
"2024-05-07 09:15:00",2024-05-04T00:00:15,f273f2ee-c3d3-4afc-8d6e-0981b4908e95,fffb5a56-2602-ef11-a574-b8cef6052491,NEW,,584125000156374,AUD,36,116.93,IN-STORE,223,"Novo Shoes Instore","ROCKHAMPTON DC",Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,17.53
"2024-05-07 09:15:00",2024-05-05T01:47:34,09438217-1386-46f4-8525-c644a498d6e2,6e94964e-1d02-ef11-a574-b8cef6052491,NEW,,584126064544006,AUD,36,216.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,10.80
"2024-05-07 08:15:00",2024-05-05T00:24:12,efef9176-40a5-4f3b-a315-7ec1fadac656,56782b2d-0802-ef11-a574-b8cef6052491,NEW,,464126014529561,AUD,36,60.00,E-COMMERCE,211,"Madame Tussauds Sydney Australia",Sydney,Australia,Entertainment,287,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,4,4,3.00
"2024-05-07 00:30:00",2024-05-04T01:57:51,af327b98-652b-4c4d-bf01-fc164d796c5b,642279bc-1902-ef11-a574-b8cef6052491,NEW,,464125070716834,AUD,36,55.55,IN-STORE,264,"Star Car Wash Australia",Mackay,Australia,Retailers,333,"Get 7% Cashback on All Purchases",280,NULL,PERCENTAGE,7.0,NULL,YES,NULL,NULL,10,9,3.88
"2024-05-07 00:00:00",2024-05-04T02:30:51,78c02b4c-5c25-45c7-8a3f-0afea6251a97,ecfcca07-2c02-ef11-a574-b8cef6052491,NEW,,304125090515229,AUD,36,64.95,IN-STORE,255,"Shoes & Sox",Northlakes,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.24
"2024-05-07 00:00:00",2024-05-03T02:02:34,129a5a65-3713-4756-98aa-bb0eb65135e8,9cbe0206-0b02-ef11-a574-b8cef6052491,NEW,,584124073541825,AUD,36,121.93,IN-STORE,223,"Novo Shoes Instore",LOGANHOLME,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,18.28
"2024-05-06 23:45:00",2024-05-04T00:54:30,9507070e-196a-4dae-b63f-79f3d853958f,38a8bbf9-fd01-ef11-a574-b8cef6052491,NEW,,304125032700180,AUD,36,59.00,IN-STORE,259,Superdry,Homebush,Australia,"Fashion & Retail",321,"Get 5% Cashback on All Purchases",264,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,20,20,2.95
"2024-05-06 23:30:00",2024-05-04T05:35:51,c926ac40-7227-48fa-9254-821c1632fc05,1541668f-1502-ef11-a574-b8cef6052491,NEW,,464125201516308,AUD,36,69.95,IN-STORE,255,"Shoes & Sox",Miranda,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.49
"2024-05-06 22:45:00",2024-05-03T04:41:13,d8123a6a-ff3e-46d7-810a-fd410da00a8c,fb4e085d-fb01-ef11-a574-b8cef6052491,LAPSED,,384124168734466,AUD,36,249.93,IN-STORE,223,"Novo Shoes Instore",MIRANDA,Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,37.48
"2024-05-06 22:30:00",2024-05-04T00:45:23,265e5e58-1e7d-449b-9fdd-abb6f2c0a4b2,ca4abe24-1d02-ef11-a574-b8cef6052491,LAPSED,,464125027231344,AUD,36,99.95,IN-STORE,255,"Shoes & Sox",Chermside,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,4.99
"2024-05-06 22:00:00",2024-05-04T05:24:37,18f81719-5973-4d73-b4a5-adab92a8d9df,ba230b91-1702-ef11-a574-b8cef6052491,NEW,,464125194774241,AUD,36,149.90,IN-STORE,255,"Shoes & Sox",Miranda,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,7.49
"2024-05-06 21:45:00",2024-05-03T00:22:10,97558137-f519-4791-a9f5-491e55bd2cf5,e1564fed-1302-ef11-a574-b8cef6052491,NEW,,384124013300125,AUD,36,119.43,IN-STORE,223,"Novo Shoes Instore","BRISBANE AIRPORT",Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,17.91
"2024-05-06 21:00:00",2024-05-03T23:46:35,94f5ad7b-fc01-445a-b7ce-b80ff42cabf9,620a2748-f701-ef11-a574-b8cef6052491,NEW,,304124855950685,AUD,36,39.00,IN-STORE,259,Superdry,Chatswood,Australia,"Fashion & Retail",321,"Get 5% Cashback on All Purchases",264,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,20,20,1.95
"2024-05-06 20:30:00",2024-05-03T23:36:26,d29a554a-f823-42f4-b604-6fd7257f60e8,3f5cebc1-1f02-ef11-a574-b8cef6052491,NEW,,384124849866331,AUD,36,79.95,IN-STORE,255,"Shoes & Sox",Marooychydore,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.99
"2024-05-06 20:00:00",2024-05-04T05:19:45,11e13d9e-b74c-4119-99e0-86bde53c73ed,433afdc1-3d02-ef11-a574-b8cef6052491,NEW,,384125191859209,AUD,36,99.50,E-COMMERCE,233,Modibodi,Rozelle,Australia,Retailers,310,"Get 7% Cashback on your 1st purchase",255,NULL,PERCENTAGE,7.0,NULL,NO,ONLY,1,57,57,6.96
"2024-05-06 19:30:00",2024-05-03T23:32:06,85c8564d-7fa4-4261-af26-ab86fb9f140a,2abf920e-0e02-ef11-a574-b8cef6052491,NEW,,584124847266442,AUD,36,226.00,E-COMMERCE,211,"Madame Tussauds Sydney Australia",Sydney,Australia,Entertainment,287,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,4,4,11.30
"2024-05-06 19:30:00",2024-05-04T03:12:53,30c349e2-b35c-42d8-a3cf-f0984f909b94,c7b2d1c2-2002-ef11-a574-b8cef6052491,NEW,,584125115737579,AUD,36,39.95,IN-STORE,255,"Shoes & Sox",Marooychydore,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,1.99
"2024-05-06 19:15:00",2024-05-03T00:06:57,628a466a-f51f-41c4-b989-e4b467a04e2d,aac82a7d-0402-ef11-a574-b8cef6052491,NEW,,584124004171693,AUD,36,134.93,IN-STORE,223,"Novo Shoes Instore","ROCKHAMPTON DC",Australia,"Fashion & Retail",284,"Spend $100 and get 15% Cashback",241,NULL,PERCENTAGE,15.0,100.00,YES,NULL,NULL,96,96,20.23
"2024-05-06 18:45:00",2024-05-04T00:44:48,b5a28695-ac6d-4c2e-ac4e-6fa5582331d7,edc244a1-1c02-ef11-a574-b8cef6052491,NEW,,304125026881377,AUD,36,179.90,IN-STORE,255,"Shoes & Sox",Eastland,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,8.99
"2024-05-06 18:30:00",2024-05-04T03:03:03,6338a38e-ccdc-4852-98e8-651fd2b8ca35,12a6f433-d601-ef11-a574-b8cef6052491,NEW,,464125109832803,AUD,36,69.95,IN-STORE,255,"Shoes & Sox",Marooychydore,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,3.49
"2024-05-06 17:45:00",2024-05-04T04:03:41,ec8c7921-c4c5-4b77-98e2-efd4368ea3cc,9892cfb5-d401-ef11-a574-b8cef6052491,NEW,,464125146211753,AUD,36,14.95,IN-STORE,255,"Shoes & Sox",Chermside,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,0.74
"2024-05-06 17:00:00",2024-05-04T10:01:59,6c49a72c-57a9-4393-bf44-f1ba10af6c89,07ba35ae-2b02-ef11-a574-b8cef6052491,NEW,,584125361191914,AUD,36,24.99,E-COMMERCE,252,"Move with us","Burleigh Heads",Australia,"Health and Wellness",314,"Get 15% Cashback on All Purchases",259,NULL,PERCENTAGE,15.0,NULL,YES,NULL,NULL,38,38,3.74
"2024-05-06 16:45:00",2024-05-04T06:00:08,b72d9e0d-9c8a-46db-a4ce-b598135ec33e,3820a730-1602-ef11-a574-b8cef6052491,NEW,,584125216084929,AUD,36,29.95,IN-STORE,255,"Shoes & Sox","Mt Gravatt",Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,1.49
"2024-05-06 16:15:00",2024-05-04T06:09:54,dd066888-6355-476b-bdcb-001b9dc3a8ee,be1baabd-2802-ef11-a574-b8cef6052491,LAPSED,,304125221943864,AUD,36,159.90,IN-STORE,255,"Shoes & Sox",Chatswood,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,7.99
"2024-05-06 15:15:00",2024-05-04T01:20:32,45306f43-f567-4948-8e72-5e734fb1e816,23eaec39-d601-ef11-a574-b8cef6052491,NEW,,384125048324300,AUD,36,212.50,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,21.25
"2024-05-06 14:45:00",2024-05-04T06:39:57,cd25391a-838d-4db3-8ec1-0fa754925570,48f33845-0f02-ef11-a574-b8cef6052491,LOYAL,,384125239972449,AUD,36,204.00,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,20.39
"2024-05-06 14:00:00",2024-05-03T05:03:16,d2b4d5df-8ae0-44b8-a8a4-2d7b483d0290,f092635d-3602-ef11-a574-b8cef6052491,NEW,,304124181968140,AUD,36,60.00,E-COMMERCE,236,"Number One Shoes",Auckland,"New Zealand",Retailers,308,"Get 10% Cashback on your 1st purchase",253,NULL,PERCENTAGE,10.0,NULL,NO,ONLY,1,6,6,6.00
"2024-05-06 13:45:00",2024-05-04T04:06:22,816301ac-778c-4714-a2a2-0c674cb4e247,98704a0f-1902-ef11-a574-b8cef6052491,NEW,,584125147824766,AUD,36,264.60,IN-STORE,255,"Shoes & Sox","Waurn Ponds",Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,13.23
"2024-05-06 13:30:00",2024-05-03T22:53:22,6a48bddd-a828-4ad9-b823-39ca205e64e8,b5024a4d-d801-ef11-a574-b8cef6052491,NEW,,584124824020164,AUD,36,60.00,E-COMMERCE,210,"Sealife Sydney Australia",Sydney,Australia,Entertainment,285,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,36,35,3.00
"2024-05-06 12:45:00",2024-05-04T01:40:10,f96ca45e-abc4-44cc-8bff-6b828cf61d3a,8e8d17f4-0a02-ef11-a574-b8cef6052491,NEW,,584125060108068,AUD,36,134.00,E-COMMERCE,214,"SEALIFE Melbourne Australia",Melbourne,Australia,Entertainment,290,"Get 5% Cashback on All Purchases",243,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,32,31,6.70
"2024-05-06 12:15:00",2024-05-04T02:07:03,15f8edb5-b0de-43ed-a9b5-6072643c9590,75d5ccc1-0e02-ef11-a574-b8cef6052491,NEW,,384125076233948,AUD,36,54.95,IN-STORE,255,"Shoes & Sox",Northlakes,Australia,"Fashion & Retail",325,"Get 5% Cashback on All Purchases",242,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,100,96,2.74
"2024-05-05 19:00:00",2024-05-03T11:42:32,2b53ccca-78b7-41c9-8e2c-5dc6f56a05be,a1cd0d57-f301-ef11-a574-b8cef6052491,LOYAL,,464124421529307,AUD,36,176.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,17.69
"2024-05-05 18:30:00",2024-05-03T05:55:43,7f481093-9efc-4067-8be8-ec4b32e51ec7,0729a8ce-0f02-ef11-a574-b8cef6052491,NEW,,464124213433603,AUD,36,71.20,IN-STORE,259,Superdry,Perth,Australia,"Fashion & Retail",321,"Get 5% Cashback on All Purchases",264,NULL,PERCENTAGE,5.0,NULL,YES,NULL,NULL,20,20,3.56
"2024-05-05 18:00:00",2024-05-03T08:55:47,f8f1a417-c1b2-41e0-aa92-0bcdf6301734,68f2a5d6-fe01-ef11-a574-b8cef6052491,LAPSED,,304124321472751,AUD,36,201.91,E-COMMERCE,250,LSKD,Loganholme,Australia,"Fashion & Retail",306,"Spend $150 and get 10% Cashback",251,NULL,PERCENTAGE,10.0,150.00,YES,NULL,NULL,103,92,20.19
